Name,Discount_price,Old_price,Rating_stars
Micro USB 2.0 OTG Adapter Compatible With Huawei Honor 7x Nova 2i Redmi Note 5 Redmi 5A Vivo Oppo Samsung S6s7 Android Smartphone Black BDZ,"₦ 150,942",,No rating
OTG USB Type C Adapter USB To Typec Data Converter USB C OTG Adapter For Samsung S9 S8 S10 Plus Xiaomi Samsung USBC Charge CaboType C Male To Micro,"₦ 24,211",,No rating
OTG Type C Adapter 2in1 Micro Usb To USB C Adapter Mobile Phone Flash Drive Reader Mouse Connector USB Cable ConverterSilver,"₦ 24,211",,No rating
OTG USB Adapter Lighting Male To USB3.0 IOS 13 Charging Adapter For IPhone 12 11 Pro XS Max XR X 8 7 6s 6 Plus IPad AdapterSilver,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Black,"₦ 25,225",,No rating
Mini For IPhone Adapter Lighting Male To TypeC Cable For IPhone 12 11 OTG USB C To Lighting Adapter For Huawei SamsungType C Male To IOS,"₦ 25,225",,No rating
Type C To USB Micro OTG Adapter USB USBC Male To Micro USB Typec Female Converter For Android USBC OTG Connector,"₦ 24,211",,No rating
Type C To 3.5mm Audio Adapter For Osmo Pocket External Microphone Lossless Sound Quality Headphone Adapter,"₦ 103,689",,No rating
TypeC OTG Adapter Cable For Huawei Honor 9  Xiaomi Mi 9 Android MacBook Mouse Gamepad Tablet PC Type C OTG USB Cable3,"₦ 96,337",,No rating
Samsung 45W Super Fast Charger USBC For Galaxy S22 S21 S20 Ultra S10 S9 S8 Plus Note20 10 Quick Adapter TYPE C CableEU  And Cable,"₦ 78,349",,No rating
2PCSLOT Micro USB to USB Mini OTG Cable Adapter for Samsung Xiaomi HTC LG Android Phone for flash drive glossyWhite,"₦ 44,680",,No rating
"Lightning SD Card Reader For IPhone 11 Pro Max,iPad,OTG Adapter,  Camera Dongle 128gb 200gb Camera Video Po File IOS13.1","₦ 134,608",,No rating
OTG Adapter Mini Micro SD TF Card Reader For iOS 14 13 12 Above System External Memory Card Reader For hone 13 12 11 Pro Max 8Black,"₦ 54,877",,No rating
Mini USB 2.0 Micro SD TF Memory Card Reader High Speed Plastic Rotate Adapter for Tablet PC Laptopas show,"₦ 44,523",,No rating
For IOS OTG Adaptador For IPhone USB Type C To Lightning,"₦ 176,563",,No rating
Typec Adapter Micro Magnetic Adapter For Samsung Huawei Honor Xiaomi Redmi LG MOTO VIVO OPPO SONY Android Magnetic Charger12G B Micro Adapter,"₦ 189,651",,No rating
128TB 64TB 32TB 16TB 8TB High Speed Mobile External Hard Drive SSD USB3.1,"₦ 74,484",,No rating
For Xiaomi 33W 67W 120W Turbo Fast Charger For Mi 12 11 10,"₦ 87,143",,No rating
USBC Input To HDMI  DP1.4 Output Adapter Ultra HD 4K60HZ,"₦ 137,754",,No rating
USB C Magnetic Adapter For Samsung Huawei Xiaomi Redmi LG VIVO OPPO SONY Honor OnePlus Smartphone Accessories Magnetic Chargerandroid Tip,"₦ 101,239",,No rating
Magnetic Micro USB Type C Adapter For Phone Magnetic Micro USB TypeC Connector Fast Charging Converter for Samsung GalaxyOnly Type C Adapter,"₦ 52,851",,No rating
HDMI Video Capture Card Device USB3.0 1080P 60FPS Video Audio Grabber Recorder,"₦ 222,912",,No rating
6A Usb Otg Adapter Android Usb Type C To Usb A For Xiaomi 12 Otg Connector Cable For Samsung S22 Oneplus hone 13 ad RealmeRed 2pcs,"₦ 49,761",,No rating
3in1 HiRes Mobile Gaming Sound Card Typc C Connector Mobile Gaming Sound Card With Charger Adapter For Samsung Huawei XiaomiBlack  2 In 1,"₦ 54,052",,No rating
"Micro USB 2.0 Magnetic Adapter For Android Huawei USB Cable, Magnetic Charger For Redmi LG Moto Xiaomi HONOR Charging4G Micro Plug","₦ 48,382",,No rating
128TB 64TB 32TB 16TB 8TB High Speed Mobile External Hard Drive SSD USB3.1,"₦ 74,484",,No rating
USB  TypeC Wired To Wireless Carplay Adapter For IPhoneWhite,"₦ 96,100",,No rating
For Xiaomi 33W 67W 120W Turbo Fast Charger For Mi 12 11 10,"₦ 160,719",,No rating
Type C Micro USB OTG Card Reader USB Cable 3 in 1 SDTF Card Reader USB Connector Data Transfer Flash Drive Disk OTG AdapterBlack Type C,"₦ 42,061",,No rating
Meenova LightningtoMicroUSB USB DAC OTG Cable For IPhoneiPadiPod Chord Mojo Hugo Pha3 Fiio HiFi Oppo HA2 K5 Camera 15cm 1.2mBlack 1.2m 4ft,"₦ 163,461",,No rating
2TB USB Flash Drive TypeC Interface Metal Flash Drive 1TB,"₦ 109,199",,No rating
USB 2.0 To Fastport Battery Charger Data Sync Cable for Sony Ericsson W600i,"₦ 38,045",,No rating
Typec Adapter Micro Magnetic Adapter for Samsung Huawei Honor Xiaomi Redmi LG MOTO VIVO OPPO SONY Android Magnetic Charger12G R Micro Adapter,"₦ 49,150",,No rating
Battery Power Charger Adapter Plug For TOSHIBA Laptop Wireless,"₦ 46,059",,No rating
2TB USB Flash Drive TypeC Interface Metal Flash Drive 1TB,"₦ 109,199",,No rating
Lightning To 1080P HDMI Cable USB SD TF Card Reader OTG Digital AV Multiport Adapter Hub For IPhone131211XSXRX87iPad4 IN 1,"₦ 94,234",,No rating
Micro USB 2.0 OTG Adapter Compatible With Huawei Honor 7x Nova 2i Redmi Note 5 Redmi 5A Vivo Oppo Samsung S6s7 Android Smartphone Black BDZ,"₦ 150,942",,No rating
OTG USB Type C Adapter USB To Typec Data Converter USB C OTG Adapter For Samsung S9 S8 S10 Plus Xiaomi Samsung USBC Charge CaboType C Male To Micro,"₦ 24,211",,No rating
OTG Type C Adapter 2in1 Micro Usb To USB C Adapter Mobile Phone Flash Drive Reader Mouse Connector USB Cable ConverterSilver,"₦ 24,211",,No rating
OTG USB Adapter Lighting Male To USB3.0 IOS 13 Charging Adapter For IPhone 12 11 Pro XS Max XR X 8 7 6s 6 Plus IPad AdapterSilver,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Black,"₦ 25,225",,No rating
Mini For IPhone Adapter Lighting Male To TypeC Cable For IPhone 12 11 OTG USB C To Lighting Adapter For Huawei SamsungType C Male To IOS,"₦ 25,225",,No rating
Type C To USB Micro OTG Adapter USB USBC Male To Micro USB Typec Female Converter For Android USBC OTG Connector,"₦ 24,211",,No rating
540 Rotate 3A Magnetic Fast Charger USB Type C Data Transfer Cable For Huawei Xiaomi Redmi Samsung USB Magnetic Charging CablePurple For Iphone,"₦ 24,211",,No rating
Mini High Speed USB 2.0 Card Reader TF Micro SD Memory Card Adapter For Computer Desktop Laptop Notebooks Phone AccessoriesGreen,"₦ 24,211",,No rating
USB Type C Card Reader 3 In 1 Multi OTG Adapter SD TF Memory Card Reader USB Connector Data Transfer Flash Drive DiskType C,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Silver 2pcs,"₦ 25,225",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCUSB Gold,"₦ 25,225",,No rating
Mobile Phone Adapter USB 8 Pin To USB C Charging Data Cable Converter For IPhone 12 11 Xiaomi Android Tablet ConverterIOS Male To Type C,"₦ 25,225",,No rating
1PCS USB C 3.0 Hub TypeC To USB 3.0 OTG Adapter High Speed Portable Mini USB Splitter For Macbook Laptop Notebook AccessoriesSilver,"₦ 24,211",,No rating
2Type Micro USB OTG Cable Type C To USB Adapter OTG Charging TypeC Micro Charger Data Cable Converter For Xiaomi Samsung Huaweitype C Black 06,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Silver,"₦ 25,225",,No rating
USB 3.0 Male To Type C Female Adapter For IPhone 12 11 Pro MAX Samsung Note 20 S21 S20 Ultra Huawei Data Transfer ConverterSilver,"₦ 24,211",,No rating
USB 3.0 To Type C OTG Adapter USB USBC Male To Micro USB Typec Female Adapter For Macbook Xiaomi S20 USBC OTG Cable AdapterUSB To Micro USB  L,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Grey 1pcs,"₦ 25,225",,No rating
Mini USB USB 2.0 A Female To Micro Mini USB B 5 Pin Male Plug OTG Host Adapter Converter Connector Up To 480Mbps BlackMini,"₦ 24,211",,No rating
USB 3.0 TypeC To MicroSD Smart Adapter Card Reader For Watching Movies And Transferring DocumentsRose Gold,"₦ 25,225",,No rating
3 In 1 USB C To TypeC Adapter USB Type C Charging Cable Charger Earphone Converter For Xiao Mi 8 Mi 6 Headphone Adapter Silver,"₦ 24,211",,No rating
Muuto USB C Adapter Type C To USB 3.0 OTG Converter For Samsung Huawei Android IPad MacbookUSB 3.0 Metarey,"₦ 24,211",,No rating
Type C To USB Adapter OTG Converter For Xiaomi Samsung Huawei Android Mobile Phones Mini TypeC USBC TO USB2.0 Data Connectors,"₦ 24,211",,No rating
TF SD Card Reader USB 3.0 Cardreader Micro Sd Card To Usb Adaper Smart Card Reader Memory Lector De Tarjetas Laptop Accessories Card Reader,"₦ 24,211",,No rating
Card Reader USB 3.0 TF Micro SD OTG Smart Memory Card Reader Mini Type C USBC Adapter For Huawei Samsung Xiaomi PC MacbookTypeC USB Black,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Grey,"₦ 25,225",,No rating
3A Round Magnetic Cable Plug Type C Micro USB C Plugs For IPhone Xiaomi Type C Converter Charging Cable AdapterOnly 3 Plugs,"₦ 24,211",,No rating
100W Type C To USB Adapter 10GB Dual Type C Adapter For Macbook Pro USB 3.1 Fast Data Converter Micro USB C Splitter For LaptopsType C To Dual USB,"₦ 24,211",,No rating
USB 3.0 To USB C 3.1 Adapter Mini HiSpeed USB Type C Female To USB Type A Male Fast Charging Data Sync OTG Adapter ConverterSilver,"₦ 24,211",,No rating
OTG Type C Female To USB A Male Adapter Fast Charging For Iphone 13 12  Ipad Samsung S21 USBC Cable Data Converter TipoSilver 90 Degree,"₦ 25,225",,No rating
High Speed TypeC To USB 3.0 OTG Adapter Converter For Flash Drive Mouse U Disk Reader For Android Iphone Phone AccessoriesMirco USB,"₦ 24,211",,No rating
3.1 USB Type C To MicroSD TF Adapter OTG Cardreader Mini Card Reader Smart Memory Card Reader For Laptop Samsung HuaweiType C To MicroSD 2,"₦ 25,225",,No rating
Mobile Phone Adapter USBA To TypeC And TypeC To TypeC Cable 8pin 5V 2.1A Charging Elbow Data Line Converter For IPhoneiPadTypeC To TypeC,"₦ 24,211",,No rating
Otg Type C To Usb Adapter Usb C 3.0 Cable Converter For Macbook USBC OTG USB Flash Drive Mouse To Phone USB3 Connectorsilver Adapter,"₦ 24,211",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCUSB Rose,"₦ 25,225",,No rating
OTG USB A Female To Type C Male Adapter Fast Charge Converter For Iphone 13 Oneplus Macbook Samsung Xiaomi Cable Connector TipoGrey 2pcs,"₦ 25,225",,No rating
OTG Typec Usb C Adapter Micro Type C Usbc Usb 3.0 Charge Data Converter For Samsung Galaxy S8 S9 Note 8 A5 2017 One Plus UsbcRosegold,"₦ 24,211",,No rating
Micro USB OTG Cable Data Transfer Micro USB Male To Female Adapter For Samsung HTC Androidmicro Usb Otg Adapte,"₦ 24,211",,No rating
OTG USB A Female To Type C Male Adapter Fast Charge Converter For Iphone 13 Oneplus Macbook Samsung Xiaomi Cable Connector TipoRed 1pcs,"₦ 25,225",,No rating
5 In 1 Multifunction Usb 2.0 Type CUsb Micro UsbTfSD Memory Card Reader OTG Card Reader Adapter Mobile Phone Accessories,"₦ 24,211",,No rating
OTG Type C To Usb Adapter 2.0 Micro Usb Phone Adapter Usbc Smartphone Laptops To Usb Mouse Gamepad Flash Disk Otg PlugMicro USB,"₦ 24,211",,No rating
USB 3.0 To Type C OTG Adapter USB USBC Male To Micro USB Typec Female Adapter For Macbook Xiaomi S20 USBC OTG Cable AdapterUSB To Type C  G,"₦ 24,211",,No rating
Typec Adapter OTG Multifunction Converter USB Microtransfer Interface Adapter For USB Flash Drives Card Readers Mice Keyboard,"₦ 24,211",,No rating
3A Round Magnetic Cable Plug Type C Micro USB C Plugs For IPhone Xiaomi Type C Converter Charging Cable AdapterOnly Plug For IPhone,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Grey,"₦ 25,225",,No rating
Type C Female To Micro USB Male Cable Adapter Converter For Xiaomi Redmi Huawei Meizu Samsung Galaxy S7 Microusb Android PhoneMicro USB Male,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Black,"₦ 25,225",,No rating
Type C To USB Adapter Otg USBC Male To USB 3.0 Female Converter For Macbook Samsung XiaomiUSB 3.0 Metal Black,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Silver 1pcs,"₦ 25,225",,No rating
OTG Type C To Usb Adapter 2.0 Micro Usb Phone Adapter Usbc Smartphone Laptops To Usb Mouse Gamepad Flash Disk Otg PlugUSB C,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Silver,"₦ 25,225",,No rating
USB 3.0 Male To Type C Female Adapter For IPhone 12 11 Pro MAX Samsung Note 20 S21 S20 Ultra Huawei Data Transfer ConverterSilver,"₦ 24,211",,No rating
USB 3.0 To Type C OTG Adapter USB USBC Male To Micro USB Typec Female Adapter For Macbook Xiaomi S20 USBC OTG Cable AdapterUSB To Micro USB  L,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Grey 1pcs,"₦ 25,225",,No rating
Mini USB USB 2.0 A Female To Micro Mini USB B 5 Pin Male Plug OTG Host Adapter Converter Connector Up To 480Mbps BlackMini,"₦ 24,211",,No rating
USB 3.0 TypeC To MicroSD Smart Adapter Card Reader For Watching Movies And Transferring DocumentsRose Gold,"₦ 25,225",,No rating
3 In 1 USB C To TypeC Adapter USB Type C Charging Cable Charger Earphone Converter For Xiao Mi 8 Mi 6 Headphone Adapter Silver,"₦ 24,211",,No rating
Muuto USB C Adapter Type C To USB 3.0 OTG Converter For Samsung Huawei Android IPad MacbookUSB 3.0 Metarey,"₦ 24,211",,No rating
Type C To USB Adapter OTG Converter For Xiaomi Samsung Huawei Android Mobile Phones Mini TypeC USBC TO USB2.0 Data Connectors,"₦ 24,211",,No rating
TF SD Card Reader USB 3.0 Cardreader Micro Sd Card To Usb Adaper Smart Card Reader Memory Lector De Tarjetas Laptop Accessories Card Reader,"₦ 24,211",,No rating
Card Reader USB 3.0 TF Micro SD OTG Smart Memory Card Reader Mini Type C USBC Adapter For Huawei Samsung Xiaomi PC MacbookTypeC USB Black,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Grey,"₦ 25,225",,No rating
3A Round Magnetic Cable Plug Type C Micro USB C Plugs For IPhone Xiaomi Type C Converter Charging Cable AdapterOnly 3 Plugs,"₦ 24,211",,No rating
100W Type C To USB Adapter 10GB Dual Type C Adapter For Macbook Pro USB 3.1 Fast Data Converter Micro USB C Splitter For LaptopsType C To Dual USB,"₦ 24,211",,No rating
USB 3.0 To USB C 3.1 Adapter Mini HiSpeed USB Type C Female To USB Type A Male Fast Charging Data Sync OTG Adapter ConverterSilver,"₦ 24,211",,No rating
OTG Type C Female To USB A Male Adapter Fast Charging For Iphone 13 12  Ipad Samsung S21 USBC Cable Data Converter TipoSilver 90 Degree,"₦ 25,225",,No rating
High Speed TypeC To USB 3.0 OTG Adapter Converter For Flash Drive Mouse U Disk Reader For Android Iphone Phone AccessoriesMirco USB,"₦ 24,211",,No rating
3.1 USB Type C To MicroSD TF Adapter OTG Cardreader Mini Card Reader Smart Memory Card Reader For Laptop Samsung HuaweiType C To MicroSD 2,"₦ 25,225",,No rating
Mobile Phone Adapter USBA To TypeC And TypeC To TypeC Cable 8pin 5V 2.1A Charging Elbow Data Line Converter For IPhoneiPadTypeC To TypeC,"₦ 24,211",,No rating
Otg Type C To Usb Adapter Usb C 3.0 Cable Converter For Macbook USBC OTG USB Flash Drive Mouse To Phone USB3 Connectorsilver Adapter,"₦ 24,211",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCUSB Rose,"₦ 25,225",,No rating
OTG USB A Female To Type C Male Adapter Fast Charge Converter For Iphone 13 Oneplus Macbook Samsung Xiaomi Cable Connector TipoGrey 2pcs,"₦ 25,225",,No rating
OTG Typec Usb C Adapter Micro Type C Usbc Usb 3.0 Charge Data Converter For Samsung Galaxy S8 S9 Note 8 A5 2017 One Plus UsbcRosegold,"₦ 24,211",,No rating
Micro USB OTG Cable Data Transfer Micro USB Male To Female Adapter For Samsung HTC Androidmicro Usb Otg Adapte,"₦ 24,211",,No rating
OTG USB A Female To Type C Male Adapter Fast Charge Converter For Iphone 13 Oneplus Macbook Samsung Xiaomi Cable Connector TipoRed 1pcs,"₦ 25,225",,No rating
5 In 1 Multifunction Usb 2.0 Type CUsb Micro UsbTfSD Memory Card Reader OTG Card Reader Adapter Mobile Phone Accessories,"₦ 24,211",,No rating
OTG Type C To Usb Adapter 2.0 Micro Usb Phone Adapter Usbc Smartphone Laptops To Usb Mouse Gamepad Flash Disk Otg PlugMicro USB,"₦ 24,211",,No rating
USB 3.0 To Type C OTG Adapter USB USBC Male To Micro USB Typec Female Adapter For Macbook Xiaomi S20 USBC OTG Cable AdapterUSB To Type C  G,"₦ 24,211",,No rating
Typec Adapter OTG Multifunction Converter USB Microtransfer Interface Adapter For USB Flash Drives Card Readers Mice Keyboard,"₦ 24,211",,No rating
3A Round Magnetic Cable Plug Type C Micro USB C Plugs For IPhone Xiaomi Type C Converter Charging Cable AdapterOnly Plug For IPhone,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Grey,"₦ 25,225",,No rating
Type C Female To Micro USB Male Cable Adapter Converter For Xiaomi Redmi Huawei Meizu Samsung Galaxy S7 Microusb Android PhoneMicro USB Male,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Black,"₦ 25,225",,No rating
Type C To USB Adapter Otg USBC Male To USB 3.0 Female Converter For Macbook Samsung XiaomiUSB 3.0 Metal Black,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Silver 1pcs,"₦ 25,225",,No rating
OTG Type C To Usb Adapter 2.0 Micro Usb Phone Adapter Usbc Smartphone Laptops To Usb Mouse Gamepad Flash Disk Otg PlugUSB C,"₦ 24,211",,No rating
USB C Adapter Type C Male To USB 3.0 2.0 Female OTG Cable For Macbook Pro Huawei Mate 30 Samsung S10 USB OTG Connectorsilver,"₦ 24,211",,No rating
8K 60Hz DisplayPort DP 1.4 Cable Adapter 4K 144Hz Display Port Male To Mini Displayport Female Converter For PC ComputerMale To Female,"₦ 24,211",,No rating
6A OTG USB Type C Female To USB A Male Adapter Converter Tipo Connector Cable For Samsung S21 Macbook Iphone 13 Oneplus Xiaomi 9Silver 2pcs,"₦ 25,225",,No rating
OTG Type C Female To USB A Male Adapter Fast Charging For Iphone 13 12  Ipad Samsung S21 USBC Cable Data Converter TipoSilver 90 Degree,"₦ 25,225",,No rating
2 In1 USB Type C Card Reader OTG Adapter Micro USB SDTF Card Reader For Macbook Smartphone Data Transfer Cable U Disk Reader,"₦ 24,211",,No rating
3.1 USB Type C To MicroSD TF Adapter OTG Cardreader Mini Card Reader Smart Memory Card Reader For Laptop Samsung HuaweiMicro USB To USB 1,"₦ 25,225",,No rating
TypeC OTG Card Reader Mobile Phone External Micro USB TF Card Reader Mini USB Typec SD Adapter Memory Card Adapter For LaptopType C,"₦ 24,211",,No rating
Type C To USB 3.0 Universal Adapter Smartphone Connectors For Macbook Huawei Universal Mouse Keyboard USB U Disk Flash Converter,"₦ 25,225",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Black,"₦ 25,225",,No rating
Magnetic Adapter TypeC Micro USB Lighting Adapter Converter Connector Support Charging Data Transfer For Xiaomi IPhone Samsungmodle 1,"₦ 24,211",,No rating
Micro USB OTG Cable Data Transfer Micro USB Male To Female Adapter For Samsung HTC Androidmicro Usb Otg Cable,"₦ 24,211",,No rating
Micro USB To TypeC Adapter Alloy Case Android Micro USB Connector To Type C For Huawei For Xiaomi With Keychain  Phone AdaptorsGray,"₦ 24,211",,No rating
Type C To MicroSD TF Adapter OTG Smart Memory Card Reader For Samsung Huawei Micro USB To MicroSD Adapter For Xiaomi MacbookMicro To TFGold,"₦ 24,211",,No rating
USB Type C Adapter USB 3.0 Type A Male To USB 3.1 Type C Female Converter USB C Charging Data Transfer Adapter For IPhone 12 ProSilver,"₦ 24,211",,No rating
100W Type C To USB Adapter 10GB Dual Type C Adapter For Macbook Pro USB 3.1 Fast Data Converter Micro USB C Splitter For LaptopsUSB And Type C,"₦ 24,211",,No rating
USB To DC 3.5V Charging Cable Replacement For Foreo LunaLuna 2MiniMini 2GoLuxe Facial Cleanser USB Charger Cord 100CM,"₦ 24,211",,No rating
1PCS Mini OTG Adapter Micro USB OTG 2.0 To TypeC OTG Adapter For Android Phone Cable Card Reader Flash Drive OTG Cable Reader,"₦ 24,211",,No rating
1pcs 5pcs Round Magnetic Plug Micro USB Magnetic Charger Cable Plug USB Type C Magnet Cable Adapter 360 Rotate 8 Pin Cable Tipsmicro Plug,"₦ 25,225",,No rating
Card Reader USB 3.0 TF Micro SD OTG Smart Memory Card Reader Mini Type C USBC Adapter For Huawei Samsung Xiaomi PC MacbookTypeC USB Gold,"₦ 24,211",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCUSB Grey,"₦ 25,225",,No rating
Mobile Phone Adapter USBA To TypeC And TypeC To TypeC Cable 8pin 5V 2.1A Charging Elbow Data Line Converter For IPhoneiPadType C To IOS,"₦ 24,211",,No rating
2 In 1 USB C Male To TypeC Dual Female Converter USB Type C Charging Cable Charger And Earphone Adapter For Xiaomi HUAWEI OPPOsilver,"₦ 24,211",,No rating
Magnetic USB C Adapter 24Pins Type C Connector PD 100W Fast Charging Converter For Thunderbolt 3 For MacBook IPad Pro Switchonly Plug 2PCS,"₦ 24,211",,No rating
3.1 USB Type C To MicroSD TF Adapter OTG Cardreader Mini Card Reader Smart Memory Card Reader For Laptop Samsung HuaweiMicro USB To USB 2,"₦ 25,225",,No rating
USB C To USB Adapter Otg USBC Male To USB 3.0 Female Converter For Macbook Pro Samsung Xiaomi Type C Convert AdapterUSB 3.0 Metal Black,"₦ 24,211",,No rating
OTG USB A Female To USB Type C Male Adapter Converter Tipo Fast Charger Connector Cable For Macbook Samsung Xiaomi IPhone Grey 2pcs,"₦ 25,225",,No rating
OTG Type C USBC Micro USB To USB Adapter Typec Disk Reader Adapter For Xiaomi Huawei Samsung Mouse Usb Flash Drivemicro Usb,"₦ 24,211",,No rating
OTG USB A Female To Type C Male Adapter Fast Charge Converter For Iphone 13 Oneplus Macbook Samsung Xiaomi Cable Connector TipoRose Gold 1pcs,"₦ 25,225",,No rating
Micro USB To TypeC Adapter Alloy Case Android Micro USB Connector To Type C For Huawei For Xiaomi With Keychain  Phone AdaptorsRose Gold,"₦ 24,211",,No rating
USB Charger Quick Charge 4.0 3.0 3.1A Charging Power Adapter Charger For Samsung IPhone 11 7 X 4 Ports Mobile Phone Chargersky Blue EU,"₦ 24,211",,No rating
Micro Usb To 30 Pin Charger Converter Adapter For  IPhone 4 4s 3gs Ipod Data Synchronization Adapter,"₦ 25,225",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Rose,"₦ 25,225",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCMicro Red,"₦ 25,225",,No rating
"USB 3.2 OTG Male To Type C Female Adapter Converter, TypeC Cable Adapter USBC Data Charger For Macbook Xiaomi Samsung S20Silver","₦ 24,211",,No rating
Card Reader USB 3.0 TF Micro SD OTG Smart Memory Card Reader Mini Type C USBC Adapter For Huawei Samsung Xiaomi PC MacbookMicro USB Black,"₦ 24,211",,No rating
Type C To Micro Usb Converter Cable Type C To USB 3.0 OTG Adapter Charging Cable For MacbookPro Xiaomi Huawei Samsung ChargerTypeCUSB Silver,"₦ 25,225",,No rating
Card Reader USB 3.0 TF Micro SD OTG Smart Memory Card Reader Mini Type C USBC Adapter For Huawei Samsung Xiaomi PC MacbookMicro USB Gold,"₦ 24,211",,No rating
USB Type C Adapter For Oukitel K5000 WP5000 K10 U25 Blackview BV9900 BV9600 Micro USB Female To TypeC Converter Adapter Cable,"₦ 25,225",,No rating
OTG Type C To Usb Adapter 2.0 Micro Usb Phone Adapter Usbc Smartphone Laptops To Usb Mouse Gamepad Flash Disk Otg PlugMicro USB Black,"₦ 24,211",,No rating
4 In 1 Micro SD Card Reader Adapter SDHC MMC USB SD Memory TFlash M2 MS Duo USB 2.0 4 Slot Memory Card Readers Adapter Supportsilver,"₦ 24,211",,No rating
USB 3.0 Male To Type C Female Adapter For IPhone 12 11 Pro MAX Samsung Note 20 S21 S20 Ultra Huawei Data Transfer ConverterRose Gold,"₦ 24,211",,No rating
Micro USB To Type C Adapter Converter Adapter Common Connector For Smart Product  For Samsung Galaxy S8 S9 Plus Xiaomi,"₦ 24,211",,No rating
Mobile Phone Adapter USB 8 Pin To USB C Charging Data Cable Converter For IPhone 12 11 Xiaomi Android Tablet ConverterIOS Male To Type C,"₦ 25,225",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCUSB Rose,"₦ 25,225",,No rating
1PCS Mini USB Micro SD TF Card Reader USB 2.0 Mobile Phone Memory Card Reader High Speed USB Adapter For Laptop Accessoriesgreen,"₦ 24,211",,No rating
OTG USB Adapter Lighting Male To USB3.0 IOS 13 Charging Adapter For IPhone 12 11 Pro XS Max XR X 8 7 6s 6 Plus IPad Adapterpink,"₦ 24,211",,No rating
Otg Type C To Micro Usb Cable Converter Type C To USB 3.0 OTG Adapter For MacbookPro Xiaomi Samsung Phone Charging Cable ChargerTypeCMicro Gold,"₦ 25,225",,No rating
