Name,Discount_price,Old_price,Rating_stars
Hd Box Two Set Of Free-to-air Satellite Decoder,"₦ 50,000","₦ 50,500",No rating
Hd Box MAGIC Sat HD Digital Satellite Receiver,"₦ 30,000","₦ 31,000",No rating
TCL 55 Inch Ultra Slim UHD Smart Android 4K TV,"₦ 750,000","₦ 1,800,000",No rating
Samsung 65 Inch Class UHD HDR 4K Smart QLED TV  65Q60D (2024),"₦ 1,700,000","₦ 3,000,000",No rating
Amani 43 Inch Full HD Television With Free Gift Amani),"₦ 245,020","₦ 320,000",5
915 Generation USB3.0 DVD Burner DVD RW CD Writer External Optical Drive,"₦ 53,722","₦ 107,443",No rating
Audio Cable 1/8 Inch To 1/4 Inch 3.5mm To 6.35mm Adapter For Smart 1M,"₦ 6,523","₦ 9,132",No rating
"5x 3.5mm 18"" Aux Stereo Female To Female Audio Coupler","₦ 3,991","₦ 4,810",No rating
"Bruhm 50"" Inches UHD Smart TV","₦ 475,000","₦ 499,000",No rating
TCL 65 Inch UHD 4K QLED Smart HDR Ultra Slim Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
"Samsung 32"" Class High Definition  LED TV -N5000","₦ 200,000","₦ 350,000",No rating
Century 2000VA Wall Mount Automatic Voltage AC Stabilizer,"₦ 87,500","₦ 110,000",4
"Bruhm 65 SMART TV ANDROID,WIFI,DIGITAL.NETFLIX & YOUTUBE","₦ 1,384,800","₦ 1,759,000",No rating
Samsung Premium Q60C 55Inch Class HDR 4K UHD Smart QLED TV,"₦ 1,300,000","₦ 2,900,000",No rating
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 40,100",No rating
"Amani 40""INCHES FULL HD LED TV WITH 1 YEAR WARRANTY AT PROMO PRICE","₦ 210,990","₦ 290,980",No rating
Best Price MEAN WELL MDR-60-24 60W 24V 2.5A Switching Power Supply,"₦ 72,630","₦ 124,200",No rating
Samsung 32 Inch High Definition Smart LED TV,"₦ 300,000","₦ 635,000",No rating
Portable USB 2.0 Ultra External DVDRW CDRW  Writer Drive For,"₦ 31,917","₦ 42,742",No rating
Hd Box Two Set Of Free To Air Satellite Decoder,"₦ 50,000","₦ 51,000",No rating
"Samsung 65"" Class Tizen OS 4K UHD HDR 2024 Smart QLED TV - 65Q60D","₦ 1,700,000","₦ 2,700,000",No rating
"TCL 55""TCL Qled Smart Tv Global Brand New Google TV","₦ 795,000","₦ 978,000",No rating
H96 Mini Andriod Tv Box,"₦ 72,499","₦ 95,500",No rating
Samsung 65 Inch Class 4K UHD HDR 2024 Tizen OS Smart QLED TV -65Q60D,"₦ 1,700,000","₦ 3,000,000",No rating
LG DVD Player DVD-2608,"₦ 22,500","₦ 29,000",5
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 40,100",No rating
Samsung 43 Inch UHD Smart Crystal Ultra Slim 4K TV,"₦ 650,000","₦ 785,106",No rating
Hisense LED TV 43A5100,"₦ 343,200",No old_price,No rating
Maxi WATER DISPENSER,"₦ 239,976",No old_price,No rating
Samsung 50 Inch Smart Ultra High Definition 4K HDR+ TV,"₦ 850,000","₦ 1,320,000",No rating
"Samsung Premium 65""Class 4K Ultra HD HDR Smart 2024 QLED TV - 65Q60D","₦ 1,700,000","₦ 2,800,000",No rating
Samsung 32 Inch Smart LED High Definition TV,"₦ 300,000","₦ 635,000",No rating
"Hisense 65""inches UHD 4K Netflix TV, QLED With Warranty","₦ 1,240,000","₦ 1,590,000",No rating
Hisense 32-Inch Full HD LED TV With Free Wall Bracket And Power Guard,"₦ 355,500",No old_price,No rating
"HY300 Pro Transpeed Ultra Modern Smart Projector Wifi, HDMI, Bluetooth, / Android TV Smart Controls.","₦ 199,000","₦ 290,000",No rating
Samsung 32 Inch High Definition LED Smart TV,"₦ 300,000","₦ 635,000",No rating
Samsung 55INCH UHD 4K SMART -ULTRA FLAT TV,"₦ 850,000","₦ 2,900,000",No rating
"Sky 32"" INCHES SMART FULL HD TV","₦ 164,000","₦ 165,000",No rating
Royal RTV58GT8W 58inch Ultra High Definition Smart 4K Google TV,"₦ 650,000","₦ 900,000",No rating
Samsung 32Inch  Ultra Slim HD Smart  LED TVs,"₦ 300,000","₦ 430,000",3
TCL 98 Inch 4K Ultra HD HDR QLED Andriod 2024 Google TV( 98C655),"₦ 4,000,000","₦ 6,800,000",No rating
Samsung 43 Inch UHD - Ultra Slim Smart 4K Ultra High Definition TV,"₦ 650,000","₦ 1,200,000",No rating
"LG 65''Inch OLED TV, Cinema HDR WebOS AI ThinQ Gallery","₦ 4,398,000","₦ 5,400,000",No rating
Hd Box MAGIC Sat HD Digital Satellite Receiver,"₦ 30,000","₦ 30,500",No rating
Samsung 43inch UHD Smart Crystal Ultra Slim HDR+ 4K TV,"₦ 650,000","₦ 670,000",No rating
Hd Box MAGIC SAT HD Digital Satellite Receiver,"₦ 30,000","₦ 30,500",No rating
TCL 65 Inch QLED Smart 4K UHD Google TV,"₦ 1,200,000","₦ 3,600,000",No rating
"Samsung Premium 65"" Class  NEO QLED 4K HDR UHD Smart TV  65QN90C","₦ 3,600,000","₦ 4,500,000",No rating
Samsung 43 Inch 2020 Crystal UHD Smart - 4K TV,"₦ 650,000","₦ 1,150,000",No rating
"Polystar 55"" Inch 4K UHD Android Smart TV NETFLIX","₦ 597,000","₦ 690,000",No rating
"Samsung 43"" Crystal UHD 4K HDR10 Smart LED TV-43CU8000","₦ 650,000","₦ 890,000",No rating
TCL 55 Inch Smart Android UHD 4k HDR Google TV  -55P635,"₦ 700,000","₦ 950,000",No rating
"itel 55''  Smart UHD 4K TV + Netflix,Youtube + 12 Months Warranty","₦ 685,900","₦ 799,000",4.7
Samsung 55 Inch  UHD Class Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
Electronic Pulse Massager,"₦ 30,000",No old_price,3
Samsung 85 Inch Q60C Certified QLED Smart Ultra Slim 4K TV,"₦ 5,000,000","₦ 6,900,000",No rating
Roku Express HD Streaming Player Device,"₦ 100,000",No old_price,No rating
4k Ucd Android Tv Box Multimedia Gateway - Internet Tv,"₦ 35,000",No old_price,No rating
3Pcs Audio 35mm Stereo Jack Coupler Joiner Female Adapter,"₦ 6,500","₦ 7,000",No rating
TCL 55 Inch 4k UHD HRD Android GoogleTV,"₦ 700,000","₦ 955,000",No rating
Best Price MEAN WELL SE-600-5 500W 5V 100A Switching Power Supply,"₦ 256,230","₦ 441,450",No rating
"Universal 7"" Touch Screen 2 Din Car MP5 Video Player - Black","₦ 37,000",No old_price,No rating
TCL 55Inch UHD Smart HDR 4K Google TV,"₦ 750,000","₦ 1,800,000",No rating
Samsung 65Inch  2024 Model Crystal Ultra HD 4K HDR Smart LED TV,"₦ 1,300,000","₦ 2,200,000",No rating
"TCL 85"" QLED 4K UHD Android Smart Google TV -Dolby Vision 85C655","₦ 3,200,000","₦ 6,000,000",No rating
Samsung 55 Inch Ultra HD Smart LED 4K HDR TV- Black,"₦ 1,100,000","₦ 1,500,000",No rating
"Samsung 65"" Class Q60R QLED Smart 4K UHD TV (QA65Q60R)","₦ 1,890,000",No old_price,5
Samsung 50 Inch Smart Ultra High Definition 4K HDR+ TV,"₦ 850,000","₦ 1,320,000",No rating
Speaker Stand Hanger Wall Mount For Sound Bars Speakers White,"₦ 10,679","₦ 14,951",No rating
Samsung 75 Inch  Crystal UHD 4K Smart TV- 2021+ Wall Backet,"₦ 1,880,000","₦ 1,900,000",No rating
"UFC 43 Inch Smart FRAMELESS TV+Netflix,Youtube +Free Wall Hanger","₦ 319,290","₦ 598,000",5
Bluetooth-Compatible E-Books Sports MP3 MP4 FM Music Pla,"₦ 30,293","₦ 59,092",No rating
Latest Powerful DVD Player ..Very Strong..,"₦ 22,900","₦ 29,000",No rating
Best Price MEAN WELL MDR-40-5 30W 5V 6A Switching Power Supply,"₦ 62,505","₦ 106,650",No rating
UFC 43” Inches 4k UHD ANDROID Smart TV+FREE WALL BRACKET-R,"₦ 319,290",No old_price,4.5
Scanfrost 32-Inch SFLED32CL HD LED TV,"₦ 186,950","₦ 198,000",No rating
New 720P HD High Definition Mini DV Recorder CamcorderCameraBlackY3000,"₦ 68,000","₦ 135,000",No rating
"LG 65'' OLED Smart TV, Cinema DTV WebOS AI ThinQ Gallery Design","₦ 4,869,000","₦ 5,400,000",No rating
4000 Lumens 1080P HD Portable Projector 3D LED Multimedia USB Theater Cinema UK Plug Australian Regulations,"₦ 188,578","₦ 377,155",No rating
Samsung Premium Class 55Inch UHD Crystal Certified HDR+ Smart LED 4K TV,"₦ 850,000","₦ 2,300,000",No rating
Toyota Tacoma 2006 Car HD Android Navigation Radio Player+Reverse Camera,"₦ 93,000",No old_price,No rating
32mm 4ohm 3W Audio Speaker Woofer Subwoofer Bass,"₦ 3,841","₦ 5,544",No rating
"Sony DVD PLAYER WITH USB AND LASTMEMORY PLAYBACK..DIVX,EXEPTIONAL","₦ 22,900","₦ 28,000",5
LG DVD Player DV 2608 USB Black,"₦ 23,000","₦ 25,000",No rating
"4K 16MP 2.0"" HD Video DV WiFi Action Sports Camera -- 30M Waterproof 1080P 170 Degree Wide-angle","₦ 65,361","₦ 111,812",No rating
TCL Premium Certified 55Inch UHD Android QLED Google 4K Smart TV,"₦ 1,000,000","₦ 1,600,000",No rating
Windows 10 Mini PC Compute Stick TV Box Cherry Trail Z8300 Quad Core 2G32GBBlack,"₦ 380,244","₦ 570,372",No rating
Samsung 65 Inch UHD ULTRA FLAT SLIM SMART 4K TV,"₦ 1,500,000","₦ 1,800,000",No rating
Portable 7'' HD CD DVD Player Car Swivel Screen Rechargeable SD/USB Card Reader Blue,"₦ 116,017","₦ 231,856",No rating
Professional 43mm 3Ohm 3W Full Range Audio  Speaker Fi,"₦ 3,207","₦ 4,169",No rating
Samsung 65 Inch Premium UHD Crystal Class 4K Smart TV- Black,"₦ 1,500,000","₦ 1,950,000",No rating
USB Charging Port Flex Cable Dock Connector For LG G6 H870 H871 H872 LS993 VS998,"₦ 18,782","₦ 37,563",No rating
"X88 Pro 13 Android 13.0 Smart TV Box With Remote Control, 4G64GB UK Plug","₦ 48,195","₦ 68,972",No rating
Samsung 43 Inch 2020 Crystal UHD Smart 4K - TV,"₦ 650,000","₦ 1,150,000",No rating
"LG 43"" UHD, AI Think, 4K Smart, Satellite, Netflix,AV,3HDMI,DTV","₦ 799,900","₦ 950,000",No rating
1Pcs SOP8 to DIP8 SOP8 Turn DIP8 SOIC8 to DIP8 IC Socket Pro,"₦ 2,881","₦ 5,762",No rating
2x 23mm 2W Stereo Audio Speaker 1''inch 4Ohm Full-range DIY,"₦ 22,000","₦ 43,000",No rating
Samsung 55 Inch Ultra HD Smart LED 4K HDR+TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 65inch Class  NEO QLED HDR 4K UHD Smart TV - 65QN90C,"₦ 3,600,000","₦ 4,700,000",No rating
"Retractable Badge Holder with Carabiner Reel Clip and Key Ring for ID Card Key Keychain Holders Black 10 Pieces,White","₦ 13,128","₦ 26,256",No rating
Samsung 32inch Ultra Slim High Definition LED TV,"₦ 200,000","₦ 340,000",No rating
Skeleton Props Halloween Party Human Body H 160cm,"₦ 104,776","₦ 124,833",No rating
Samsung 32 Inch LED High Definition Smart TV- Black,"₦ 300,000","₦ 635,000",No rating
Samsung 32 Inch LED Smart HD TV,"₦ 300,000","₦ 635,000",No rating
2000 Lumens Multimedia Projector 1080P DLP WiFi LED Home Theatre Cinema HDMI Bluetooth Black,"₦ 202,978","₦ 405,955",No rating
Mini Bluetooth 5.0 MP3 Player Decoding Board Amplifier Speaker  Phone,"₦ 8,061","₦ 12,092",No rating
TCL 43 Inch FHD Smart TV,"₦ 400,000","₦ 635,000",No rating
2X 3.5mm Stereo Audio Cable Adapter Female To Female Jack Coupler,"₦ 8,397","₦ 12,596",No rating
Indoor Digital TV Antenna USB Home 14.77ft Cable Long,"₦ 11,355","₦ 13,626",No rating
2017 Newest P1 Micro LED Projector 15 Lumens HDMI Projector Built-in DLP Home Movie Theater Projector,"₦ 235,778","₦ 471,555",No rating
Hd Box MAGIC Sat HD Digital Satellite Receiver,"₦ 30,000","₦ 30,500",No rating
KES-490 CUH-11XX 490 Blu-Ray Disk Drive for Sony PS4 CUH-1001A,"₦ 71,606","₦ 128,890",No rating
DVD Player Compact Region Free HDMI AV Cable UHD 1080P For Karaoke,"₦ 80,000","₦ 159,000",No rating
Samsung 43 Inch Premium Class Ultra High Definition UHD Smart 4K TV,"₦ 650,000","₦ 1,270,000",No rating
2x20W Audio Amplifier Board Amplify Circuit For Speaker DIY Sound,"₦ 18,981","₦ 37,895",No rating
gy 1 Set Household Air Formaldehyde HCHO TVOC DIY Test Detection Kit Self-Test Bo,"₦ 44,758","₦ 62,629",No rating
Sat Finder Kit For  Dish Alignment    Signal Meter,"₦ 17,500","₦ 34,900",No rating
"TCL 50"" Ultra HD Android  4K HDR  QLED Smart Google TV  50C645","₦ 750,000","₦ 2,200,000",No rating
"Samsung Premium 55"" Crystal UHD 4K HDR Smart  LED TV CU8000","₦ 1,100,000","₦ 2,990,000",No rating
Roku Ultra LT 4K HD HDR Streaming Player,"₦ 220,000",No old_price,No rating
"5x 3.5mm 1/8"" Aux Stereo Female To Female Audio Coupler","₦ 4,489","₦ 5,836",No rating
10Pcs USB2.0 Type-A Plug 4-pin Male Adapter Connector Jack&Black Plastic Cover,"₦ 11,981","₦ 23,961",No rating
touchscreen touch screen portable monitor 14inch 1080P IPS FHD laptop expansion secondary screen ps4 Switch convenient monitor,"₦ 225,585","₦ 388,800",No rating
1:1/6 Sport Clothing Clothes T-Shirt For 12'' Male Orange,"₦ 8,240","₦ 9,888",No rating
"TCL 55"" Ultra HD Android 4K QLED Smart  Google TV  55C655","₦ 1,000,000","₦ 2,800,000",No rating
Portable 7'' HD CD DVD Player Car Swivel Screen Rechargeable SD/USB Card Reader Black(,"₦ 119,000","₦ 237,000",No rating
Samsung 55 Inch Ultra HD Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
"LG UHD NanoCell TV 65"" Inch, Cinema 4K HDR WebOS Magic Remote","₦ 1,699,999","₦ 2,700,000",4
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 40,500",No rating
HD 1080P Mini Camera Night Vision Back Clip Video Voice Recorder Rotatable DV Camcorder By HT,"₦ 69,463","₦ 118,830",No rating
2x16 Scale Policewoman Shoes Combat Boots For 12'' Action Figure,"₦ 24,449","₦ 46,459",No rating
Samsung 43 Inch UHD - Ultra Slim Smart 4K LED TV,"₦ 650,000","₦ 1,190,000",No rating
UFC 55 Inches 4K Utral HD Smart TV High Quality Television Black,"₦ 491,990","₦ 995,000",No rating
Samsung 32 Inch High Definition LED Smart TV,"₦ 299,000","₦ 635,000",No rating
"Clear Wall Mount Shelf Space Saving Great Decoration Stylish ,Easy To","₦ 6,563","₦ 9,845",No rating
RCmall 2.4 Inch 320*240 TFT LCD Touch Screen Breakout Board Module with Touch Pen for Open-smart,"₦ 36,180","₦ 62,100",No rating
Samsung 32 Inch Smart Ultra Slim LED - TV,"₦ 300,000","₦ 540,000",No rating
TCL 65' Class  Ultra HD HDR 4K 2024 QLED Smart Google TV-65C655,"₦ 1,200,000","₦ 2,200,000",No rating
Samsung Q60C UHD 55 Inch QLED Premium Class Certified Smart 4K TV,"₦ 1,300,000","₦ 1,600,000",No rating
"Samsung 85"" DU8000 Crystal 4K Ultra HD HDR Tizen OS 2024 Smart TV","₦ 3,700,000","₦ 5,800,000",No rating
Samsung 32 Inch LED Smart HD TV,"₦ 300,000","₦ 635,000",No rating
TCL Google TV 65inch QLED Smart 4K,"₦ 1,200,000","₦ 3,600,000",No rating
TCL 65Inch QLED HDR Smart UHD 4K Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
"Samsung 55"" Class HDR 4K UHD  Smart LED TV","₦ 784,800","₦ 950,000",No rating
TCL 65Inch UHD 4K QLED Smart HDR Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
Hd Box MAGIC Sat HD Digital Satellite Receiver,"₦ 30,000","₦ 30,500",No rating
Samsung Crystal UHD DU8000 85 Inch Smart Tizen OS 4K HDR TV,"₦ 3,700,000","₦ 4,900,000",No rating
VIEWSAT 2050 ACTION HD DECODER.,"₦ 40,000","₦ 40,500",No rating
Royal 58 inch UHD Smart Ultra Slim 4K Google TV,"₦ 650,000","₦ 900,000",No rating
"Android TV Projector With Screen Cast Ultra HD HY300 Pro Smart Wifi, HDMI, Bluetooth, Android TV Smart Controls.","₦ 199,990","₦ 290,000",No rating
"LG 50"" Inches UHD AI Thinq,4K,Smart, Satellite, Magic Remote,","₦ 896,780","₦ 920,000",No rating
Samsung 32 Inch LED High Definition Smart TV,"₦ 300,000","₦ 635,000",No rating
Samsung QN90C 65 Inch UHD Neo QLED 4K Smart HDR TV 65QN90C,"₦ 3,600,000","₦ 6,000,000",No rating
"TCL 55"" Ultra HD 4K Android HDR QLED Smart Google TV  55C655","₦ 1,000,000","₦ 2,600,000",No rating
TCL 55 Inch QLED UHD Smart Android 4K TV,"₦ 1,000,000","₦ 1,600,000",No rating
TCL 55Inch QLED Android UHD Smart 4K Google TV,"₦ 1,000,000","₦ 1,600,000",No rating
Samsung 65Inch UHD Q60D Smart QLED 2024 4K HDR+ TV,"₦ 1,700,000","₦ 2,100,000",No rating
TCL 55 Inch 4K HDR UHD  Smart Google TV  55P635,"₦ 700,000","₦ 970,000",No rating
"Samsung 75"" Class HDR10 4K Ultra HD Smart QLED TV 75Q60D","₦ 2,600,000","₦ 3,900,000",No rating
Samsung 55 Inch Ultra HD Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
"Samsung 32"" Slim High Definition LED  TV Series 5- 32N5000","₦ 200,000","₦ 400,000",No rating
"Samsung Premium 85"" DU8000 Crystal UHD 4K HDR Tizen OS Smart TV","₦ 3,700,000","₦ 5,000,000",No rating
"TCL Premium 55"" Andriod 4K Ultra HD HDR Smart Google TV.","₦ 700,000","₦ 950,000",No rating
TCL 65inch QLED UHD Smart 4K TV,"₦ 1,200,000","₦ 3,600,000",No rating
Samsung 32 Inch High Definition LED Smart TV,"₦ 300,000","₦ 635,000",No rating
Samsung 85Inch DU8000 Crystal UHD 4K HDR Tizen OS 2024 Smart TV,"₦ 3,700,000","₦ 5,000,000",No rating
Samsung 65inch UHD Crystal Certified Ultra Slim Smart 4K TV,"₦ 1,300,000","₦ 2,100,000",No rating
Seasoning Combined Packages,"₦ 14,500",No old_price,No rating
Samsung 55 Inch Ultra HD Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 65 Inch Crystal Class Ultra HD 4K Premium Smart TV,"₦ 1,500,000","₦ 1,950,000",No rating
Samsung 65Inch Crystal UHD DU7000 4K Tizen OS Smart TV,"₦ 1,300,000","₦ 2,500,000",No rating
Expansions 32 Inches Television Wall Bracket + TV Guard,"₦ 338,799","₦ 343,699",No rating
TCL 85 Inch Class UHD 4K HDR Smart  Quantum Dot Google TV 85C655,"₦ 3,200,000","₦ 6,000,000",No rating
TCL 65 Inch UHD 4K QLED Smart HDR Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
TCL C655 Ultra Slim 98 Inch QLED Android UHD Smart 4K HDR Google TV,"₦ 4,000,000","₦ 5,500,000",No rating
Samsung 65 Inch Class HDR 4K UHD Smart QLED TV  65Q60D,"₦ 1,700,000","₦ 6,000,000",No rating
"TCL 55"" Ultra HD HDR  Android 4K QLED Smart  Google TV  55C655","₦ 1,000,000","₦ 2,300,000",No rating
Royal 58inch Ultra High Definition Smart 4K Google TV RTV58GT8W,"₦ 650,000","₦ 900,000",No rating
TCL Google TV QLED Smart 65 Inch UHD 4K,"₦ 1,200,000","₦ 3,600,000",No rating
ZUM 39 INCHES B D LED Television,"₦ 167,000 - ₦ 176,000","₦ 187,000",No rating
Samsung 65 Inch QN90C UHD Neo QLED Certified 4K Smart HDR TV 65QN90C,"₦ 3,600,000","₦ 6,000,000",No rating
Samsung 32 Inch LED High Definition Smart TV,"₦ 300,000","₦ 635,000",No rating
TX3 MINI Android TV Box 1GB/8GB WiFi 4K Smart TV Box,"₦ 40,000",No old_price,No rating
Samsung 32 Inch Smart LED HD TV- Black,"₦ 300,000","₦ 635,000",No rating
Samsung 75Inch Neo QLED QN85D UHD Certified 4K Ultra Slim Smart TV,"₦ 5,000,000","₦ 6,800,000",No rating
"Samsung Premium 65"" HDR 4K UHD Smart QLED TV  65Q60D (2024)","₦ 1,700,000","₦ 3,900,000",No rating
"Samsung Premium 75"" Class HDR 4K Ultra HD Smart QLED TV 75Q60D","₦ 2,600,000","₦ 3,600,000",No rating
Samsung 75 Inch QN85D Premium Class Neo QLED 4K 75QN85D Smart TV,"₦ 5,000,000","₦ 6,500,000",No rating
Samsung 55 Inch  UHD Class Smart LED 4K HDR+ TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 65Inch DU7000 Certified Crystal UHD Ultra Slim 4K Smart TV,"₦ 1,300,000","₦ 2,500,000",No rating
Samsung 75 Inch Neo QLED QN85D Certified UHD 4K 75QN85D Smart TV,"₦ 5,000,000","₦ 6,800,000",No rating
"Amani 40""AMANI FULL HD LED TV@promo Price Free Gift Inside","₦ 185,978","₦ 199,000",3.3
Streaming Stick Fire Stick Tv,"₦ 90,000","₦ 95,000",No rating
LG 25L INVERTER MICROWAVE OVEN 2535,"₦ 299,870","₦ 340,000",No rating
Samsung 32 Inch Smart High Definition LED TV- Black,"₦ 300,000","₦ 635,000",No rating
Samsung 55 Inch Class Crystal Ultra HD 4K HDR 2024 Smart TV-55DU7000,"₦ 850,000","₦ 2,900,000",No rating
XIAOMI Mi Box S - 4K  2nd Gen,"₦ 140,000",No old_price,5
"Vision 32"" Inches VISION TV LED FULL HD Free Gift Inside","₦ 124,980","₦ 195,000",No rating
Samsung 55 Inch  UHD Class Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 32 Inch Smart LED High Definition TV- Black,"₦ 300,000","₦ 635,000",No rating
TCL 65 Inch QLED UHD Smart Android 4K TV,"₦ 1,200,000","₦ 3,600,000",No rating
Samsung 50 Inch Smart Ultra High Definition 4K HDR+ TV,"₦ 850,000","₦ 1,320,000",No rating
Samsung 32 Inch Smart LED High Definition TV- Black,"₦ 300,000","₦ 635,000",No rating
"Samsung 32"" LED  HD TV With Clean View, Wide Color Enhancer 32N5000","₦ 200,000","₦ 400,000",No rating
Zebra General Purpose Barcode Scanner With Stand-LS2208,"₦ 105,000","₦ 110,000",No rating
Anycast TV Dongle Anycast M12 Plus Wifi 2 Core,"₦ 14,000",No old_price,No rating
Samsung 65 Inch Crystal Class Ultra HD 4K Premium Smart TV,"₦ 1,500,000","₦ 1,950,000",No rating
TCL 55Inch UHD Android QLED Smart 4K Google TV,"₦ 1,000,000","₦ 1,600,000",No rating
"Samsung 55"" Class Crystal UHD HDR 4K  2024 LED Smart TV-55DU7000","₦ 850,000","₦ 2,800,000",No rating
"TCL 50"" Ultra HD 4K HDR Android Smart QLED Google TV  50C645","₦ 750,000","₦ 2,200,000",No rating
Samsung 55Inch Crystal UHD 4K HDR  2024 Smart  TV-55DU7000,"₦ 850,000","₦ 2,200,000",No rating
TCL QLED 65Inch UHD 4K HDR Smart Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
Samsung 32 Inch Smart LED High Definition TV,"₦ 300,000","₦ 635,000",No rating
TCL 55Inch QLED UHD Smart 4K Google TV,"₦ 1,000,000","₦ 1,600,000",No rating
TCL Google TV 65 Inch QLED Smart 4K,"₦ 1,200,000","₦ 3,600,000",No rating
Amp 4ways Blu:sens MATV Domestic Amplifier,"₦ 20,000","₦ 20,500",No rating
Samsung 32 Inch High Definition LED Smart TV,"₦ 300,000","₦ 635,000",No rating
Samsung 55inch Ultra High Definition Class HDR Smart LED UHD 4K TV,"₦ 850,000","₦ 2,300,000",No rating
Samsung 32 Inch LED Smart HD TV,"₦ 300,000","₦ 635,000",No rating
Samsung 75 Inch QN85D Premium Class Neo QLED 4K 75QN85D Smart TV,"₦ 5,000,000","₦ 6,500,000",No rating
Samsung 55 Inch  UHD Class Smart LED 4K HDR+ TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 65Inch DU7000 Certified Crystal UHD Ultra Slim 4K Smart TV,"₦ 1,300,000","₦ 2,500,000",No rating
Samsung 75 Inch Neo QLED QN85D Certified UHD 4K 75QN85D Smart TV,"₦ 5,000,000","₦ 6,800,000",No rating
"Amani 40""AMANI FULL HD LED TV@promo Price Free Gift Inside","₦ 185,978","₦ 199,000",3.3
Streaming Stick Fire Stick Tv,"₦ 90,000","₦ 95,000",No rating
LG 25L INVERTER MICROWAVE OVEN 2535,"₦ 299,870","₦ 340,000",No rating
Samsung 32 Inch Smart High Definition LED TV- Black,"₦ 300,000","₦ 635,000",No rating
Samsung 55 Inch Class Crystal Ultra HD 4K HDR 2024 Smart TV-55DU7000,"₦ 850,000","₦ 2,900,000",No rating
XIAOMI Mi Box S - 4K  2nd Gen,"₦ 140,000",No old_price,5
"Vision 32"" Inches VISION TV LED FULL HD Free Gift Inside","₦ 124,980","₦ 195,000",No rating
Samsung 55 Inch  UHD Class Smart LED 4K HDR TV,"₦ 1,100,000","₦ 1,500,000",No rating
Samsung 32 Inch Smart LED High Definition TV- Black,"₦ 300,000","₦ 635,000",No rating
TCL 65 Inch QLED UHD Smart Android 4K TV,"₦ 1,200,000","₦ 3,600,000",No rating
Samsung 50 Inch Smart Ultra High Definition 4K HDR+ TV,"₦ 850,000","₦ 1,320,000",No rating
Samsung 32 Inch Smart LED High Definition TV- Black,"₦ 300,000","₦ 635,000",No rating
"Samsung 32"" LED  HD TV With Clean View, Wide Color Enhancer 32N5000","₦ 200,000","₦ 400,000",No rating
Zebra General Purpose Barcode Scanner With Stand-LS2208,"₦ 105,000","₦ 110,000",No rating
Anycast TV Dongle Anycast M12 Plus Wifi 2 Core,"₦ 14,000",No old_price,No rating
Samsung 65 Inch Crystal Class Ultra HD 4K Premium Smart TV,"₦ 1,500,000","₦ 1,950,000",No rating
TCL 55Inch UHD Android QLED Smart 4K Google TV,"₦ 1,000,000","₦ 1,600,000",No rating
"Samsung 55"" Class Crystal UHD HDR 4K  2024 LED Smart TV-55DU7000","₦ 850,000","₦ 2,800,000",No rating
"TCL 50"" Ultra HD 4K HDR Android Smart QLED Google TV  50C645","₦ 750,000","₦ 2,200,000",No rating
Samsung 55Inch Crystal UHD 4K HDR  2024 Smart  TV-55DU7000,"₦ 850,000","₦ 2,200,000",No rating
TCL QLED 65Inch UHD 4K HDR Smart Google TV,"₦ 1,200,000","₦ 3,000,000",No rating
Samsung 32 Inch Smart LED High Definition TV,"₦ 300,000","₦ 635,000",No rating
TCL 55Inch QLED UHD Smart 4K Google TV,"₦ 1,000,000","₦ 1,600,000",No rating
TCL Google TV 65 Inch QLED Smart 4K,"₦ 1,200,000","₦ 3,600,000",No rating
Amp 4ways Blu:sens MATV Domestic Amplifier,"₦ 20,000","₦ 20,500",No rating
Samsung 32 Inch High Definition LED Smart TV,"₦ 300,000","₦ 635,000",No rating
Samsung 55inch Ultra High Definition Class HDR Smart LED UHD 4K TV,"₦ 850,000","₦ 2,300,000",No rating
Samsung 32 Inch LED Smart HD TV,"₦ 300,000","₦ 635,000",No rating
Samsung 32 Inch Smart LED High Definition TV,"₦ 300,000","₦ 635,000",No rating
TCL 98 Inch QLED Android UHD Smart 4K HDR Ultra Slim Google TV,"₦ 4,000,000","₦ 6,000,000",No rating
Amani Series 19” Inches Great Quality Amani Series  LED TV,"₦ 90,676","₦ 176,000",5
Samsung 43 INCH UHD ULTRA SLIM HDR+ SMART 4K TV,"₦ 650,000","₦ 980,000",4
