Name,Discount_price,Actual_price,Rating_stars
"2 Pack Ocean Ultra Band Compatible For Ultra Watch 49mm 44mm 45mm, Soft Silicone Adjustable Loop Titanium Buckle Sport Strap For Series 8 Ultra Kd99 X8 S8 S9 Ultra Smartwatch","₦ 9,105","₦ 19,968",No rating
Joyroom 30000mAh 22.5W Fast Charging Power-Bank,"₦ 49,000","₦ 51,000",No rating
"Xundd Samsung Galaxy S22 Plus Xundd Case With Camera Cover,","₦ 25,000",No old_price,5
RGB 14 Inches Ring Light With Stand 35.5CM-Mult Colours,"₦ 28,500",No old_price,4.8
"22 Inch Ring Light With Bag, Tripod Stand + Bag","₦ 48,500","₦ 50,500",4.4
Black FD68 Smart IP67 Watch for iOS Android,"₦ 9,428","₦ 13,270",No rating
Color - Screen Smart Watch Heart Rate Sport Bracelet,"₦ 6,565","₦ 9,848",4
Chupez Prime 9A Dual USB Android Charger,"₦ 5,500","₦ 7,000",5
TFT LCD Screen For Samsung Galaxy S10 SM-G973 Digitizer Fullembly With Frame,"₦ 83,610","₦ 119,499",2
Redmi Note 11s Silicon Protective Back Case - Black,"₦ 5,000",No old_price,No rating
"Series 8 Fitness I20 Ultra Max SUIT 10 In 1 Set Smartwatch With TWS Earphone Wireless 7 Straps 2.3"" Heart Rate Tracker Ultra 8 Smart Watch 49mm","₦ 35,150","₦ 38,000",No rating
ECG+PPG Bluetooth Call Smart Watch Men Blood Pressure Health Monitoring Sports Fitness Watch,"₦ 37,769","₦ 79,514",No rating
Foldable Desktop Tablet Phone Holder With Bluetooth Speaker And Power Bank With Free Keyholder,"₦ 16,500",No old_price,3
AMOLED Ultra 2.12 Inch Smartwatch Series 8 1:1 Compass NFC,"₦ 59,999","₦ 144,198",5
Otter Box Otterbox Defender Case For Samsung Galaxy S24 Ultra,"₦ 19,000","₦ 20,000",4
Magsafe Wireless Charger For Samsung Galaxy S23 Ultra,"₦ 11,400","₦ 18,000",No rating
Oraimo Watch 2 Pro BT Pick Calls Smart Watch For Your Valentine,"₦ 74,999","₦ 90,000",3.7
Umidigi C1 Plus TPU Case/Pouch,"₦ 3,500",No old_price,4
Lenovo LP40 BT5.0 Wireless Game Headphone Bag Safety Rope,"₦ 13,291","₦ 20,453",No rating
MK66 1.85 Inch Color Screen Smart Watch,"₦ 53,425","₦ 96,165",4
Xundd Military Grade Drop Protection Slim Case For IPhone 13,"₦ 25,000",No old_price,1
For Xiaomi Mi Band 6 / 5  / 4 / 3 Adjustable Nylon Braided Elasticity Replacement Strap Watchband(Grey),"₦ 4,625","₦ 7,862",4.3
"Redmi 13C Case, Ring Holder Stand Matte Back Soft Bumper Hybrid Protective Cover For Xiaomi Redmi 13C /Poco C65","₦ 9,157","₦ 16,268",4.4
"Atouch Adult 10.1inch X19Life Android 12.0 8GB+512GB,5G,10000 MAh,double Cameras Front 13.0M Back 16.0M","₦ 158,000","₦ 194,000",No rating
Apple IPad 2/3/4  Leather Flipcase Case Cover,"₦ 12,000",No old_price,No rating
0.26mm 9H 2.5D Tempered Gl Film For LG G7 ThinQ,"₦ 1,240","₦ 1,771",4.7
Xiaomi Redmi 12C Case Butterfly Soft Phone Back Cover,"₦ 2,914","₦ 3,435",4.7
Double Sided Silicon Phone Holder Suction Anti-Slip - Black,"₦ 2,375","₦ 3,719",5
Bluetooth Gaming Controller For Android / IOS  / PC / PS3.,"₦ 22,990","₦ 29,800",3
14 Inch Ring Light Ringlight With Tripod For Phone Makeup,"₦ 26,990","₦ 35,000",3.5
3Pack Ocean Band Compatible With Series 8 Ultra Kd99 X8 S8 S9 Ultra Smartwatch Waterproof Soft Silicone Sport Wristbands Replacement Strap Adjustable Loop 42/44/45/49mm,"₦ 11,572","₦ 26,362",4.7
C Idea 10.1 Inch Kids Tablets Android 13 64GB ROM 6000mAh For Toddler Blue,"₦ 110,000","₦ 161,650",No rating
Mr. Diy Liquid Silicone Case With Camera Len Protector  12 Pro Max G,"₦ 4,499","₦ 6,000",5
3M Ethernet LAN Cable RJ45,"₦ 5,950","₦ 7,000",4.2
Samsung Galaxy A22 4G Transparent Front And Back Protective Case,"₦ 3,200","₦ 3,500",4.7
Leather Back Case For IPhone 14 Pro Max,"₦ 50,000",No old_price,No rating
UMIDIGI BISON X10 Pro Screen Glass Protector-Full Cover,"₦ 2,250","₦ 3,000",No rating
Ddk Double SimCard Landline TablePhone With VoiceRecorder,"₦ 37,500","₦ 48,000",No rating
Leather Back Cover For IPhone 12 Pro Max,"₦ 14,250","₦ 15,000",No rating
Charging USB Cable For Apple IPod Classic Series,"₦ 2,700","₦ 4,500",No rating
Panasonic KX-TS880MX INTERCOM PHONE TELEPHONE BOX,"₦ 32,000","₦ 45,000",No rating
2024 Men's Flashlight Smart Watch Compass Sports 650mAh Battery Watch,"₦ 47,206","₦ 99,380",No rating
Bro Toumi Smart Watch Bluetooth Call IP68 Waterproof 1.62inch 466*466 AMOLD,"₦ 52,265","₦ 73,175",5
Extendable Rotating Bluetooth Remote Selfie Stick,"₦ 8,499","₦ 10,499",No rating
14 Inches RGB Ringlight + Remote + Tripod Stand,"₦ 32,500","₦ 133,500",No rating
Domo Case For IPad 10th Generation 2022,"₦ 24,700","₦ 26,000",No rating
Samsung Galaxy Z Fold3 5g S Pen Fold Edition,"₦ 68,000",No old_price,No rating
Xundd Fully Protection Soft TPU+PC Case For IPhone 13 Pro,"₦ 18,000",No old_price,5
"XIAOMI Redmi A3 Pro 6.88"" 4GB RAM / 128GB ROM Android 14 - Starry Blue","₦ 132,785","₦ 700,000",No rating
Magsafe Magnetic Clear Case For IPhone 13pro Max,"₦ 5,699","₦ 8,500",No rating
2024 New Blood Lipids Uric Acid Blood Glucose Smart Watch Men ECG+PPG,"₦ 75,190","₦ 158,294",No rating
Quality 12 Inches LED Studio Selfie Ring Light Dimmable LED Ringlight With Tripod Stand,"₦ 19,990","₦ 21,000",3
New Smartwatch Men NFC Bluetooth Call Wireless Charging GPS Tracker Women Custom Dial 500+ Smart Watch,"₦ 43,699","₦ 99,998",3.3
Led Live Makeup Multipurpose Desk Lamp Led Selfie Lighting Kit,"₦ 12,999",No old_price,No rating
Umidigi A11/A7s/A11s/A9/POWER 5/Power 5s Screen Glass Protector,"₦ 2,300","₦ 5,000",No rating
"SanDisk 128GB  Memory Cards, 100MB/s Ultra A1 MicroSD","₦ 25,000",No old_price,5
Ddk-Double SimCard Landline TablePhone With VoiceRecorder,"₦ 35,000","₦ 40,000",3
4 Port Usb Universal Portable Charging Station W,"₦ 13,299","₦ 17,900",2.5
"18 Inch Ring Light With Bag, Tripod Stand + Bag","₦ 48,450","₦ 165,650",No rating
"itel It2160,1.77Screen,Rear Camera, Facebook,1000mAh,Dark Blue","₦ 19,900","₦ 28,000",3.6
Fashion 21 S500 Wireless Bluetooth Earphone Touch LED Stereo Audio Black,"₦ 30,000","₦ 100,000",No rating
Jbl GO 3 Portable Wireless Bluetooth JBL Speaker,"₦ 51,584","₦ 108,598",2
New Super Quality Iphone 8Pin USB Charging Adapter/USB Cable,"₦ 4,274","₦ 7,999",No rating
Selfie Ring Light Phone Camera Tripod Stand Phone Holder Makeup Vlog,"₦ 18,250","₦ 55,500",No rating
Iphone 13 Pro Max Ultra Slim Fit Protective Clear Case,"₦ 3,500","₦ 4,000",No rating
Micro USB To Type C OTG Adapter Gold,"₦ 3,999","₦ 8,000",4.5
Otter Box Defender Series Case For Iphone 13 Pro Max,"₦ 17,100","₦ 18,000",No rating
T500 + Pro Series 8 Smart Watch,"₦ 29,499","₦ 30,799",No rating
Slim Plating Phone Cases For IPhone 11 Black,"₦ 3,324","₦ 8,400",5
Slim Plating Phone Cases For IPhone 11 Red,"₦ 2,999","₦ 8,400",1
Iphone 13 Pro Max Ultra Slim Fit Protective Clear Case,"₦ 3,500","₦ 4,000",No rating
Micro USB To Type C OTG Adapter Gold,"₦ 3,999","₦ 8,000",4.5
Otter Box Defender Series Case For Iphone 13 Pro Max,"₦ 17,100","₦ 18,000",No rating
T500 + Pro Series 8 Smart Watch,"₦ 29,499","₦ 30,799",No rating
Slim Plating Phone Cases For IPhone 11 Black,"₦ 3,324","₦ 8,400",5
Slim Plating Phone Cases For IPhone 11 Red,"₦ 2,999","₦ 8,400",1
ECG+PPG Bluetooth Call Smart Watch Men Measure Heart Rate Health Blood Pressure Smart Watch Sports,"₦ 33,488","₦ 70,502",No rating
Umidigi A7 TPU Case,"₦ 4,749","₦ 4,999",1
Soundpeats Free 2 Classic - 8 Hours Play Time,"₦ 32,000",No old_price,4.3
Magsafe Magnetic Transparent Case For IPhone 13,"₦ 5,000","₦ 8,000",No rating
Tecno 32gb Memory Card,"₦ 9,000",No old_price,No rating
New Age 22500 Capacity Power Bank - Black,"₦ 29,000",No old_price,No rating
"Vivo V23e 5G (6.44"") Screen Protector-Full Glass","₦ 2,300","₦ 3,000",5
Type C To Type C Charging Cord For IPhone 15 Pro Max,"₦ 3,400","₦ 6,000",No rating
Nilkin Nillkin Leather Flip Case For IPhone 14 Pro Max,"₦ 20,900","₦ 22,000",No rating
Sony SRS XB13 Extra Bass Wireless Portable Bluetooth Speaker,"₦ 51,584","₦ 108,598",No rating
Zealot Digital Display BLUETOOTH Headset + Free  Cord,"₦ 15,697","₦ 16,970",4
Google Pixel 4xl Protective Back Case - Black,"₦ 8,000",No old_price,No rating
itel 10000MAh Star100 Fast Charging Powerbank - Black,"₦ 16,250","₦ 18,500",5
8pin Charging & Earphone 2 In 1 Adapter For Iphone 7 & Above,"₦ 5,499","₦ 7,500",3
Series 8 Fitness 2023 New AMOLED ULTRA 9 MAX Smart Watch 49mm 2.1 Inch 154MhzHigh Refresh Game NFC Smartwatch Men Sport Watches,"₦ 32,775","₦ 37,000",1
Type C To Lightning USB Cord For IPad Pro And Mini Series,"₦ 2,800","₦ 5,000",No rating
Replacement Glass Battery Back Cover For Xiaomi Redmi Note 7,"₦ 5,950","₦ 6,400",5
GPS Smart Watch For Huawei GT4 Pro NFC IP68 Waterproof Blood Sugar Smartwatch,"₦ 47,350","₦ 107,684",No rating
Smart Watch For Calls/Messages Series 8 Roundhead,"₦ 25,584","₦ 65,500",No rating
2024 New Blood Lipids Uric Acid Blood Glucose Smart Watch Men ECG+PPG,"₦ 75,190","₦ 158,294",No rating
"Z Fold 3 Case With Built In S Pen Holder, Screen Protector","₦ 40,500",No old_price,No rating
3M Ethernet LAN Cable - Network Cable,"₦ 6,250","₦ 7,000",4.8
Otter Box DEFENDER SERIES SCREENLESS EDITION Case For Galaxy S21 Ultra,"₦ 25,000",No old_price,5
Desktop  Phone Holder Stand  Adjustable Tablet Foldable,"₦ 12,900","₦ 14,000",2.5
Smart Watch Pro Use For Calls And Messages Series 8,"₦ 25,631","₦ 125,500",1
Original Durable Iphone 8Pin USB Charging Cable,"₦ 4,274","₦ 9,000",4.5
Galaxy Z Fold 3 Case With Magnetic Hinge (edge) Protection,"₦ 45,000",No old_price,No rating
FAR DISTANCE WIRELESS INTERCOM PHONE 3-pcs,"₦ 150,000","₦ 160,000",No rating
Standing Full Case And Screen Protector With Stylus Pen For Samsung Galaxy Z Fold 3,"₦ 64,600","₦ 68,000",No rating
Digifon BoomAirBass TWS Environmental Noise Cancelling Earbuds-5 Pcs,"₦ 87,500","₦ 100,000",No rating
Universal Stereo HD Wireless Bluetooth 4.1 Sports Headset,"₦ 5,500","₦ 6,000",3.8
Tecno Super Fast Charger + Free Cable,"₦ 4,750","₦ 10,000",No rating
2024 Smart Watch Body Temperature Ultra Series 8 NFC Smartwatch Wireless Charging Bluetooth Call,"₦ 47,119","₦ 86,236",4
Galaxy Z Fold 2 Protective Leather Walet Case With Kickstand,"₦ 45,000",No old_price,No rating
Full Screen Anti-spy Film,"₦ 13,940","₦ 19,914",5
Galaxy Z Fold 3 Cover Case Luxury With Front Tempered Glass,"₦ 35,000",No old_price,No rating
Galaxy Tab A9 Smart Leather Case 8.7 Inch(sm-x110/x115/x117) Black,"₦ 20,900","₦ 22,000",No rating
Samsung Galaxy S21+ 5G Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",No rating
Infinix Note 30 Pro Silicone Back Case,"₦ 3,300","₦ 5,000",4
Bluetooth Selfie Stick Tripod + Fill Light +Shutter Remote,"₦ 10,000",No old_price,No rating
Samsung Galaxy S21 5G Screen Glass Protector-Full HD Cover,"₦ 2,250","₦ 2,400",No rating
ECG+PPG Bluetooth Call Smart Watch Men  Health Heart Rate Blood Pressure Fitness Sports Watches,"₦ 35,754","₦ 75,272",No rating
"IPhone XS,XS MAX,X Camera Lens Protector & Upgrade To 11 Pro","₦ 2,849","₦ 5,900",No rating
Casing 360 Degree Rotation Case For  Galaxy Tab A7 Lite T220,"₦ 14,250","₦ 15,000",No rating
ENKAY Camera Glass Protector For Samsung Galaxy A54,"₦ 6,050","₦ 14,571",5
Otter Box Otterbox Defender Case For Samsung Galaxy Note 20 Ultra,"₦ 17,100","₦ 18,000",No rating
Samsung Galaxy A34 5G Protective Silicone Back Case -Black,"₦ 9,500","₦ 10,000",No rating
Vivo NEX S & NEX A Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",No rating
Xundd Galaxy S21 Ultra Transparent Protective Back Cover Case,"₦ 15,500",No old_price,No rating
USB Power Extension With 6 USB Charging Ports/3 AC Sockets,"₦ 22,500","₦ 35,500",No rating
Joyroom 10000mAh 22.5W Fast Charging Power-Bank,"₦ 26,000","₦ 32,000",No rating
Umidigi C1 Plus TPU Case/Pouch,"₦ 3,500",No old_price,No rating
Baofeng BF-888S Walkie Talkie Radio With Earpiece (4PCS),"₦ 60,200","₦ 75,200",5
Galaxy Z Fold 3 Luxury Cover Case With Front Tempered Glass,"₦ 45,000",No old_price,No rating
Samsung Galaxy A35 Strong Rugged Silicon Protective Back Case,"₦ 9,500","₦ 10,000",No rating
P9 Wireless Bluetooth Headset Headphone Black,"₦ 35,000","₦ 100,000",No rating
"Samsung Galaxy A14 5G (6.6"") Screen Glass Protector-Full Cover","₦ 2,250","₦ 5,000",4.5
Protection Case For Samsung Galaxy Z Flip5 5g,"₦ 28,500","₦ 30,000",No rating
TECNO Camon 16 Premier Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",4
itel Itel-ipp 53 10000mAH Powerbank Star 100,"₦ 16,250","₦ 18,500",No rating
Otter Box Otterbox Defender Case For Samsung Galaxy S21 Ultra,"₦ 19,000","₦ 20,000",No rating
Micro USB To Type C OTG Adapter Black  - 1pc,"₦ 3,999","₦ 6,930",5
Otter Box Defender Series Screenless Editi Case For Iphone 13 Pro Max,"₦ 19,500",No old_price,No rating
Samsung S20 Fe Silicon Back Case - Black,"₦ 4,000",No old_price,No rating
Protective Cover For Samsung Galaxy Z Fold 4 G Electroplated,"₦ 38,000","₦ 40,000",No rating
Rechargeable Solar Kit With 3 Bulbs,"₦ 34,010","₦ 35,800",No rating
For IPhone 8plus Front And Back TPU Casing Transparent Shockproof Case Cover,"₦ 3,000","₦ 5,000",No rating
GT20 1.69 Inch Screen Smart Watch Black Strap,"₦ 27,128","₦ 74,256",No rating
"Atouch With Handle 10inch KT36 Android  12.0 8GB+256GB,6000mAh,Wi-Fi,GPS","₦ 130,000","₦ 169,000",No rating
Nokia C1 TPU Case,"₦ 3,799","₦ 3,999",No rating
"Type C To Type C Charging Cord For IPad Pro 12.9"" M2(2022)","₦ 2,800","₦ 8,000",No rating
WIRELESS INTERCOM LONG RANGE - 10 USERS,"₦ 599,000","₦ 630,000",No rating
Fashion 21 Mx Bluetooth EarPhone Bluetooth For Android And Apple Phone Earpiece 5.0,"₦ 35,000","₦ 100,000",No rating
12inch Selfie Ring Light USB Lamp With Tripod For Makeup,"₦ 17,800","₦ 22,000",No rating
8pin Charging & Earphone 2 In 1 Adapter For Iphone,"₦ 4,274","₦ 7,900",No rating
Series 8 Smart Watch Pro Use For Calls/Message Black,"₦ 25,649","₦ 65,500",No rating
Soft Explosion-proof Film For Samsung Galaxy A54 5G,"₦ 3,740","₦ 5,342",5
"Britzgo Sky Star Shining Mobile Phone Case,RGB Led Illuminated IPhone Case,Colorful Flashing - IPhone 12/13/14/Pro/Pro Max","₦ 29,999",No old_price,No rating
"Samsung Galaxy Tab S6 Lite,10.4inch, Plain Screen Protector","₦ 4,000",No old_price,5
GT4 Pro Smartwatch 1.6“ 360*360 Wireless Charging NFC Business Watch 380 Large Battery,"₦ 48,794","₦ 75,936",No rating
Otter Box Otterbox Defender Case For IPhone 14 Pro Max,"₦ 17,100","₦ 18,000",5
"Infinix 6A Fast Charge Adaptive Charging For SMART 4,3 ,HOT 6, HOT 7,HOT 8, HOT 9,,S5 PRO, S5 LITE, S4 Free Gift","₦ 6,400","₦ 7,000",No rating
Vivo V23 Pro 3 In 1 Hard PC Case -Red,₦ 800,"₦ 3,999",No rating
Oraimo OpenCirclet Ergonomic Secure Fit Openear Bluetooth Earphone,"₦ 94,999","₦ 150,000",5
Slim Plating Phone Cases For IPhone 11 Pro Black,"₦ 2,849","₦ 6,400",5
Screen Protector For Series 8 Fitness I20 UltraMax SUIT-49mm,"₦ 3,200","₦ 5,000",No rating
Leather Phone Case For UMIDIGI A11 Pro Max(Black),"₦ 6,100","₦ 8,799",4.7
PG29 Pure Bass Wireless Headphone With RGB,"₦ 16,000","₦ 25,000",5
"JS Ultra Smart Watch With 2 Strap Apple, Android Series 8 Quality Ultra SmartWatch NFC Sport,Compass, Wireless Charging","₦ 38,949","₦ 40,999",No rating
"Salt Lamp, Refrigerator & Freezer Lamp Bulb, 15W 220-240V","₦ 3,000 - ₦ 5,500",No old_price,4
Digifon Mate2 20000mAh Fast Charging 15W Power Bank - 5 Pcs,"₦ 85,000","₦ 105,000",No rating
2024 New Blood Lipids Uric Acid Blood Glucose Smart Watch Men ECG PPG Smartwatch Ultra Series 9,"₦ 90,313","₦ 200,626",3.7
2024 ECG+PPG Bluetooth Call Smart Watch Men Laser Health Blood Pressure Fitnes Sports Watches,"₦ 35,953","₦ 75,690",No rating
Selfie Stick SELFIE STICK,"₦ 19,500","₦ 21,500",No rating
8-in-1 USB Docking Station Use For Charging/Data Transfers,"₦ 21,000","₦ 35,500",No rating
W26+ Smartwatch  Series 6,"₦ 35,814","₦ 75,398",No rating
Sony XB13 Speaker Wireless Portable Bluetooth Speaker,"₦ 51,584","₦ 108,598",No rating
STN-27 Cat Ear Headset With Tf Card Slot,"₦ 19,800","₦ 20,000",No rating
2024 New Blood Lipids Uric Acid Blood Glucose Smart Watch Men ECG+PPG,"₦ 71,500","₦ 153,000",No rating
Samsung Galaxy A41 Screen Glass Protector -Full HD Cover,"₦ 2,200","₦ 2,400",No rating
"Charging USB Cable For Apple IPhone 4,4S,3GS,iPod,iPad 1-2-3","₦ 2,999","₦ 4,500",No rating
Smart Watch Series 8 For Calls/Messages Bluetooth Round Head,"₦ 25,622","₦ 75,500",No rating
Waterproof Sports Gym Armband Bag Outdoor Running-Sky Blue,"₦ 7,764","₦ 14,135",4.8
Silicone Case For Samsung Galaxy A55 5G,"₦ 7,162","₦ 10,245",5
Infinix Smart 8 Case Solid Color Soft Phone Cover,"₦ 3,471","₦ 5,735",No rating
Multi-function Hanging Neck Mobile Phone Clip Bracket,"₦ 6,000",No old_price,3
Samsung Galaxy Watch 4 & 5 Charging Dock(Charger),"₦ 25,000","₦ 40,000",No rating
Samsung Galaxy Tab A9 - 8.7''Rotation 360° Leather Case,"₦ 14,250","₦ 15,000",No rating
"TYPE A1 Type-C To Type C Cable For IPad, MacBook, Android","₦ 2,800","₦ 6,000",3
Air31 transparent shell Bluetooth 5.3 earbuds HIFI LED waterproof TWS universal wireless,"₦ 7,551","₦ 13,424",5
Big+Front+Back Screen Hydrogel Film For Tecno Phantom V Fold,"₦ 7,870","₦ 11,242",3.6
OnePlus 6T McLaren Screen Glass Protector- Full HD Cover,"₦ 2,000","₦ 2,400",4.5
BT30 ENC Noise Canceling Wireless Bluetooth Earbuds HiFi Stereo Headphones,"₦ 7,514","₦ 12,993",5
6 Leaves USB Ceiling Fan 5V Hanging Hook Tent Fans,"₦ 22,990","₦ 39,000",5
GPS Smart Watch For Huawei GT4 Pro NFC IP68 Waterproof Blood Sugar Smartwatch,"₦ 46,616","₦ 98,138",No rating
Infinix Hot 12 Play/Hot 11 Play/Hot 11 Play Screen Glass Protector,"₦ 2,250","₦ 5,000",No rating
Magnifier Eye Glasses Optical GlTool Repair Reading Magnifier,"₦ 70,776","₦ 117,778",No rating
Oppo A55 5G Screen Glass Protector- Full HD Display Cover,"₦ 2,200","₦ 2,400",No rating
Smart Watch 2.13 Inch NFC Bluetooth Call Ip68 Waterproof Surpass Smartwatch,"₦ 53,187","₦ 111,972",4
Galaxy Z Fold 3 Case With S Pen Holder And Hinge Protection,"₦ 45,000",No old_price,No rating
"Atouch With Handle 10inch KT36 Android  12.0 8GB+256GB,6000mAh,Wi-Fi,GPS","₦ 130,000","₦ 169,000",No rating
2.2inch Smartwatch Ultra NFC GPS Compass Flashlight Temperature Game Smart Watch 2023 Men Sport Watches For Apple Android,"₦ 47,950","₦ 112,948",No rating
High Quality Wireless BT5.0 Earphone With 2000mah Powerbank,"₦ 19,205",No old_price,5
GPS Tracker NFC Smartwatch Men GT4 Pro AMOLED HD Screen Heart Rate IP68 Waterproof,"₦ 49,535","₦ 82,236",No rating
"Series 8 Fitness I20 Ultra Max SUIT 10 In 1 Set Smartwatch With TWS Earphone Wireless 7 Straps 2.3"" Heart Rate Tracker Ultra 8 Smart Watch 49mm","₦ 35,910","₦ 38,000",3
Xundd Military Grade Slim Shockproof Case For Galaxy S22 Ultra 5G,"₦ 19,500",No old_price,2
8Pin To Type C Super Quality Charging/data Cable,"₦ 5,499","₦ 8,999",No rating
Customize The Watch Face Smart Watch Women Bluetooth Call 2024 New Smart Watch,"₦ 32,691","₦ 68,824",No rating
Jbl Clip4 Speaker Waterproof Portable Bluetooth Speaker - BLACK,"₦ 69,064","₦ 145,398",No rating
Google Pixel 5a 5g Rugged Protective Back Case - Black,"₦ 7,500",No old_price,No rating
"Atouch Tablet Computer 10.1inch H619 Android  10.0""800*1280 4GB+128GB,4000mAh,Wi-Fi","₦ 150,000","₦ 185,000",No rating
3D Curved Tempered Glass Screen Protector For IWatch Series,"₦ 4,499","₦ 7,999",No rating
Micro USB To Type C OTG Adapter - Red,"₦ 3,799","₦ 8,499",4.3
Silicone Suction Cup Mounts -Multifunctional Non-Slip Adhesive Phone Holder Pads For Video Recordin,"₦ 5,130 - ₦ 21,375","₦ 10,000 - ₦ 30,000",No rating
Microphone K11 2-in-1 Collar Wireless Microphone For IPhone,"₦ 15,200","₦ 17,400",4
"12"" Inches Ring Light With Tripod Stand","₦ 19,150","₦ 23,500",No rating
Ambie Bone Conduction Wireless Bluetooth Earphones,"₦ 58,660","₦ 75,120",1
ECG+PPG Bluetooth Call Smart Watch Men Laser Health Blood Pressure Fitnes Sports Watches,"₦ 35,701","₦ 75,160",No rating
Type C To Lightning USB Cord For IPhone 8 / 8 Plus,"₦ 2,800","₦ 5,000",5
Nilkin Nillkin Camshield Case For Samsung Galaxy S21 Ultra 5g,"₦ 19,000","₦ 20,000",No rating
Car Jump Starter/Power Bank/Battery With Emergency LED Light,"₦ 57,000",No old_price,No rating
Otter Box Military Grade Rugged Protective Cover For Samsung S10 5G,"₦ 35,000",No old_price,No rating
Rechargeable BT-13 LED Cube Light With Clip,"₦ 16,000",No old_price,No rating
Flip Case For Nokia T20 -black,"₦ 20,900","₦ 22,000",No rating
Bluetooth 5.0 Wireless Headset And Long Standby,"₦ 16,500","₦ 30,000",No rating
Galaxy S22 Ultra 5G Privacy Screen Protector Tempered Glass,"₦ 9,500","₦ 10,000",No rating
Infinix Hot 10 Play Screen Glass Protector- Full HD Cover,"₦ 2,250","₦ 4,400",4.5
HT17 Smart Watch Led Flash Light Compass Health Tracker Men Solid Outdoor,"₦ 49,520","₦ 104,252",No rating
Google Pixel 6 Pro Rugged Protective Back Case - Black Black,"₦ 8,000",No old_price,5
Bracket Bluetooth Speaker,"₦ 20,900",No old_price,No rating
22 Inch LED Selfie Ring Light - M56,"₦ 85,500","₦ 265,000",5
Smartwatch Smart Watch Men Women 2023 For IOS Android Bluetooth Call Wireless Charging,"₦ 51,795","₦ 109,042",No rating
Samsung Galaxy Z Flip 4 5G Case With Hinge Protection,"₦ 38,000","₦ 40,000",No rating
Battery Glass Back Cover For Xiaomi Redmi Note 9,"₦ 6,550","₦ 6,900",No rating
Magsafe Magnetic Transparent Case For IPhone 13pro,"₦ 5,000","₦ 7,900",5
Kids Gps Sim Card Smart Watch,"₦ 22,900",No old_price,No rating
XIAOMI Redmi Buds 6 Active - White,"₦ 24,395","₦ 30,000",No rating
Universal Plastic Foldable Mobile Phone Tablet Holder Stand,"₦ 2,500","₦ 5,500",4
Glass Battery Back Cover For Xiaomi Redmi Note 10,"₦ 5,640","₦ 6,500",No rating
Micro USB To Type C OTG Adapter Black - 5pcs,"₦ 6,999","₦ 9,500",5
AMOLED Smartwatch Men Custom Dial Answer Call Sport Fitness Tracker Men Smart Watch GPS Tracker,"₦ 45,650","₦ 82,088",No rating
"Xiaomi Redmi Note 12 Pro Speed (6.67"") Screen Glass Protector","₦ 2,250","₦ 5,000",No rating
Umidigi C1 Plus Soft TPU Case/Pouch,"₦ 3,500",No old_price,No rating
Nillkin Samsung Galaxy Z Fold 3 Phone Case - CamShield Silky Silicone Case With Slide Camera Cover,"₦ 45,000",No old_price,No rating
Nilkin Nillkin Camshield Case With Screen Protector For Samsung Galaxy S24 Ultra,"₦ 22,800","₦ 24,000",No rating
Newest Watch Ultra Gold Smartwatch Men GPS NFC IP67 Smart Watch Waterproof Sport Mode Fitness,"₦ 66,385","₦ 139,758",No rating
U9 Ultra Smart Watch Series 9 2.2 Big Screen IP68 Waterproof 49mm NFC GPS Tracker Sport Smartwatch With Compass,"₦ 41,326","₦ 66,924",5
GT4 PRO Smart Watch AMOLED HD Screen GPS NFC Heart Rate Blood Sugar SmartWatch,"₦ 68,439","₦ 144,082",No rating
Mobile Phone  Type-c OTG Connect Kit,"₦ 2,500",No old_price,4.5
Yunteng Professional Tripod Studio Video Camera Yunteng 3520,"₦ 36,550","₦ 65,500",No rating
Slim Plating Phone Cases For IPhone 11 Gold,"₦ 2,849","₦ 5,800",No rating
LCD Secondary Screen For Samsung Galaxy Z Fold2 5G SM-F916B Digitizer Fullembly,"₦ 206,550","₦ 295,174",No rating
Series 8 SmartWatch Use For Calls & Messages 'Milk Colour',"₦ 25,641","₦ 65,500",No rating
ECG+PPG Bluetooth Call Smart Watch Men  Health Heart Rate Blood Pressure Fitness Sports Watches,"₦ 39,325","₦ 82,790",No rating
Series 8 Smart Watch Use For Bluetooth Calls/Messages Black,"₦ 25,622","₦ 75,500",No rating
Tecno Camon 15 Premier Screen Glass Protector-Full HD Cover,"₦ 2,200","₦ 2,400",No rating
Redmi Note 9 TPU Protective Case,"₦ 2,450","₦ 3,350",4
"Otter Box Shockproof Protective, Heavy Duty Cover For Galaxy A73 5G","₦ 19,000",No old_price,5
Nilkin Nillkin Camshield Case For Samsung Galaxy S21 Ultra,"₦ 17,100","₦ 18,000",No rating
Otter Box Otterbox Defender Case For Samsung Galaxy S22 Ultra,"₦ 17,100","₦ 18,000",No rating
Silicon Back Case For Oppo A31,"₦ 5,000",No old_price,No rating
2 Pieces Of Iphone 13 Pro Max Anti-Scratch Screen Guard,"₦ 10,000","₦ 15,000",No rating
Z79 Max Smart Ultra Watch HD Screen NFC Series 8  Custom Dial Bt Calls Music Player With 2 Straps (Chain & Rubber Straps)  For Android & IOS,"₦ 32,299","₦ 33,999",No rating
Luxury Silicon IPhone 11 Pro  Pouch Red,"₦ 2,999","₦ 5,800",No rating
