Name,Discount_price,Actual_price,Rating_stars
Hp EliteBook 840 G5 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000",No old_price,No rating
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 256GB SSD, INTEL PENTIUM, Windows 10","₦ 215,000",No old_price,No rating
"Apple Macbook Air 13"" M3 Chip 8GB, 256GB - Space Gray","₦ 2,500,000",No old_price,No rating
"DELL LATITUDE 3180 , INTEL CELERON, 4GB RAM,128GB SSD, WINDWOS 10","₦ 200,000","₦ 210,000",4.3
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 600,000","₦ 800,000",No rating
Hp PROBOOK 11 X360 TOUCHSCREEN 4GB RAM 128GB SSD INTEL PENTIUM Windows 10,"₦ 199,999",No old_price,No rating
DELL Latitude 3180 Intel Celeron 128GB SSD 4GB RAM Wins 10 +flash,"₦ 190,000",No old_price,4.5
"Lenovo IDEAPAD 15 INTEL CORE I3 8GB RAM 256GB SSD 15.6""FHD WINDOWS 11","₦ 570,000","₦ 585,000",4.2
"DELL Latitude 3150 Intel Pentium 8GB RAM, 500GB SSD Windows 10 + Keyboard Flash Light","₦ 260,000",No old_price,No rating
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 145,000",No old_price,No rating
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/256GB SSD/  Backlit Keyboard 11 Pro+BAG,"₦ 465,000","₦ 490,000",No rating
Hp ProBook11 X360-TOUCH Intel Pentium 256GB SSD- 4GB RAM Windows 10,"₦ 215,000",No old_price,No rating
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 167,000","₦ 300,000",No rating
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,"₦ 155,000","₦ 158,000",5
Hp Stream 11-Intel Celeron 64gb Ssd/4gb On Board+ 32GB Flash M,"₦ 180,000",No old_price,No rating
Hp Pavilion 15 Core I5 512 SSD 8GB RAM Touch & Backlit Windows 11 + HP MOUSE,"₦ 2,350,000","₦ 2,360,000",No rating
"Apple Macbook Air 15"" M3 Chip 16GB, 512GB - Space Gray","₦ 3,500,000",No old_price,No rating
Asus Vivobook 15 X1504ZA Intel Core I5-1235U 15.6-inch FHD 8GB RAM 512GB SSD Windows 11,"₦ 759,990","₦ 799,990",No rating
Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/ Backlit Keyboard/Windows11 Pro+BAG,"₦ 495,000","₦ 590,000",4
Hp Pavilion 15 11th Gen Intel Core I5 512GB SSD 16GB RAM Backlit Keyboard Wins 11,"₦ 1,150,000","₦ 1,174,000",5
"Hp Pavilion 15 X360 12th Gen Intel Core™ I5,16GB RAM 1TB SSD, Backlit Keyboard, Wins 10+ Mouse","₦ 1,200,000","₦ 1,259,000",No rating
Asus X515EA Intel® Core™ I7-1165G7 8GB RAM 256GB SSD 15.6-Inch Windows 11 + FREE 1TB Ext HDD,"₦ 699,990","₦ 855,000",No rating
"DELL Latitude 3410 14""INTEL Core I3 10th Gen 8GB RAM / 512SSD Keyboard Light Window 11","₦ 420,000",No old_price,No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11+ MOUSE,"₦ 840,000","₦ 885,000",No rating
"Lenovo Thinkpad E495 Laptop, AMD Ryzen R5, 256gb SSD, 8gb Ram, 14” FHD, Windows 10Pro","₦ 1,200,000",No old_price,5
Hp EliteBook 840 G7 TOUCHSCREEN 10TH GEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard-WIN 11 Pro+ BAG,"₦ 750,000","₦ 850,000",No rating
"DELL Latitude 3350 Intel Pentium 8GB RAM, 500GB HDD Windows 10 + Keyboard Flash Light","₦ 300,000","₦ 400,000",3
"Hp ENVY 15 X360 13TH GEN INTEL CI7  16GB RAM 512GB SSD 15.6"" TOUCH BACKLIT KEYBOARD WINS 11+ HEADSET","₦ 1,752,053","₦ 1,900,061",No rating
Hp Pavilion 14 X360 11th Gen Intel Core I7 16GB RAM/512 SSD Win 11,"₦ 1,650,500",No old_price,No rating
"Hp 15 Intel Core I7-  8GB RAM-1TB HDD, 2GB NVIDIA Graphics WIN 10","₦ 2,350,000","₦ 2,360,000",2
DELL Latitude 3190 Celeron 128SSD 4GB RAM Wins 10 + Keyboard Flash Light,"₦ 210,000","₦ 250,000",No rating
Hp EliteBook 840 G6 Intel Core I7-TOUCHSCREEN-16GB RAM/1TB SSD/Backlit/FP Reader Windows 11 Pro + BAG,"₦ 799,000","₦ 800,000",No rating
"Hp 250 G9 Notebook Pc - 15.6"" - 12th Gen Intel Core I5 - 8gb Ram - 512gb SSD Win 11 + Mouse","₦ 725,000",No old_price,No rating
"DELL Latitude 3350 Intel Core I3 8GB RAM, 500GB HDD Windows 10","₦ 340,000","₦ 350,000",No rating
Hp ELITEBOOK X360 830 G9 2022 INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINS 11+ PEN,"₦ 1,190,000","₦ 1,300,000",No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 220,000","₦ 349,000",No rating
Asus Vivobook X515JA-BR4002W 15.6-inch HD Intel® Core™ I5 Processor 4GB RAM 512SSD WIND0W 11 HOME,"₦ 694,990",No old_price,No rating
Flexible USB Led Lights For Laptop And Desktop- Night View,"₦ 1,000",No old_price,No rating
Hp  EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,"₦ 600,000",No old_price,No rating
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 470,000","₦ 550,000",No rating
Hp ELITEBOOK 830 G7 BACKLIT KEYBOARD INTEL CORE I7 512SSD 16GB RAM  FINGERPRINT WINS 11 PRO,"₦ 890,500","₦ 1,160,095",No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 220,000","₦ 400,000",No rating
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11+ Bag","₦ 645,800","₦ 660,500",No rating
Hp EliteBook 840 G6 TOUCHSCREEN Intel Core I5/16GB RAM/512GB SSD WINDOWS 11PRO+BAG,"₦ 520,000","₦ 550,000",No rating
Hp EliteBook 840 Intel Core I7- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 800,000",No old_price,No rating
Hp Envy 15 X360 13th Gen Intel Core I7 16GB/1TB Backlit Keyboard/Touch SSD Win 11,"₦ 1,747,093","₦ 1,968,650",No rating
"DELL VOSTRO 15  INTEL CORE I7   512GB SSD 8GB RAM 11TH GEN INTEL IRIS XE 15"" FHD WINS 10","₦ 980,200","₦ 1,200,000",No rating
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,"₦ 569,000","₦ 589,000",No rating
DELL Latitude 7490 Intel Core I5- 16GB RAM/512GB SSD BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,"₦ 470,000","₦ 700,000",No rating
Hp Elitebook X2 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,"₦ 540,000","₦ 850,000",No rating
Hp Notebook 15s Intel® Core™ I3 4GB RAM 256GB SSD 15.6 Win 10 + Bag,"₦ 529,990",No old_price,No rating
DELL Latitude 3180 Intel Celeron 128GB SSD 4GB RAM Wins 10 + Bag,"₦ 190,000","₦ 250,000",4
Hp ELITEBOOK X360 1030 G2 CORE I5 8GB RAM/ 512GB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,"₦ 650,000","₦ 680,000",No rating
"Hp ENVY 15 X360 INTEL CORE I7 13TH GEN 32GB RAM 1TB SSD 15.6"" FHD INTEL IRIS XE BACKLIT KEYBOARD WIN11","₦ 1,800,000","₦ 1,850,000",No rating
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 PRO LAPTOP + 64GB Flash & BAG,"₦ 395,000",No old_price,No rating
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 145,000","₦ 200,000",No rating
"DELL LATITUDE 3190, INTEL CELERON,4GB RAM,128GB SSD+LIGHT","₦ 300,000","₦ 400,000",No rating
"Hp 250 G5,Intel Core I3 (4GB,500GB HDD) 15.6-Inch WIN10 Laptop - Black","₦ 935,000",No old_price,No rating
"Apple MacBook Pro 14"" M3 Pro Chip 18GB RAM, 512GB - Space Gray","₦ 3,500,000",No old_price,No rating
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 750,000","₦ 930,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 32GB RAM/512GB SSD/Backlit Keyboard/Win 11 Pro+BAG,"₦ 610,000","₦ 790,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 840,000",No old_price,5
"DELL LATITUDE 7430 TOUCHSCREEN 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11","₦ 1,300,000","₦ 1,400,000",No rating
Hp Notebook 15s Intel Core I3-1215U 8GB RAM 512GB SSD 14.0 HD Touchscreen Windows 11,"₦ 659,000","₦ 689,990",No rating
Hp STREAM 11 LAPTOP- CELERON-64GB 4D 4GB RAM Windows 10 PRO+ & USB Light For Keyboard,"₦ 160,000","₦ 250,000",3
"DELL LATITUDE 3190, INTEL CELERON,4GB RAM,128GB SSD+LIGHT","₦ 300,000","₦ 400,000",No rating
"Hp 250 G5,Intel Core I3 (4GB,500GB HDD) 15.6-Inch WIN10 Laptop - Black","₦ 935,000",No old_price,No rating
"Apple MacBook Pro 14"" M3 Pro Chip 18GB RAM, 512GB - Space Gray","₦ 3,500,000",No old_price,No rating
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 750,000","₦ 930,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 32GB RAM/512GB SSD/Backlit Keyboard/Win 11 Pro+BAG,"₦ 610,000","₦ 790,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 840,000",No old_price,5
"DELL LATITUDE 7430 TOUCHSCREEN 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD 14""FHD WINS 11","₦ 1,300,000","₦ 1,400,000",No rating
Hp Notebook 15s Intel Core I3-1215U 8GB RAM 512GB SSD 14.0 HD Touchscreen Windows 11,"₦ 659,000","₦ 689,990",No rating
Hp STREAM 11 LAPTOP- CELERON-64GB 4D 4GB RAM Windows 10 PRO+ & USB Light For Keyboard,"₦ 160,000","₦ 250,000",3
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 540,000","₦ 590,000",3.7
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,"₦ 145,000",No old_price,No rating
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/1tB SSD/Backlit Keyboard- Windows 11 Pro + BAG,"₦ 600,000",No old_price,4
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" FHD Display Wins 11","₦ 921,900",No old_price,No rating
"Hp 14 AMD RYZEN 3 UP TO 3.5GHZ 8GB RAM 1TB HDD 14""HD AMD RADEON GRAPHICS WINS 11","₦ 488,500","₦ 550,000",No rating
"Hp ProBook 440G10 INTEL CORE I7,13TH GEN ,8GB RAM,512 SSD,14.1 Win11 Pro","₦ 1,340,000","₦ 1,420,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 475,000","₦ 565,000",No rating
"Lenovo Thinkpad 11, Intel Celeron,128GB SSD 4GB RAM Windows 8.1 PRO+32GB FLASH & BAG","₦ 835,000",No old_price,No rating
DELL Latitude 7490 Intel Core I5- 8GB RAM/256GB SSD BACKLIGHT KEYBOARD/WIN 11 PRO+BAG,"₦ 400,000","₦ 560,000",No rating
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,"₦ 699,999","₦ 700,000",No rating
Hp ELITEBOOK X360 830 G7 TOUCHSCREEN CORE I5 16GB RAM/512GB SSD BACKLIT KEYBOARD/ FP READER- WINDOW 11,"₦ 765,000",No old_price,No rating
"Hp PAVILION 14-FHD TOUCHSCREEN PC INTEL CORE I7-8GB RAM- 512GB SSD 14""FHD,BACKLIT KEYBOARD, WIN 10","₦ 1,298,000","₦ 1,325,000",No rating
"DELL VOSTRO 15 11TH GEN INTEL CORE I7 16GB RAM 512GB SSD INTEL IRIS XE 15"" FHD WINS 10","₦ 1,020,000","₦ 1,100,000",4.5
Hp Probook 11 X360- TOUCHSCREEN Intel PENTIUM  256GB SSD 4GB RAM Windows10 Pro,"₦ 300,000",No old_price,4
1M Dustproof Chassis Dust Covers Computer Mesh Dust Filter 30CM DIY PVC PC Case Fan Cooler Dust Filter -Network Net Case,"₦ 7,167","₦ 13,760",No rating
Hp EliteBook 840 G6 Intel Core I5-32GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,"₦ 550,000",No old_price,No rating
Lenovo Ideapad 110-15ISK Intel Pentium -2.1Ghz (4GB 500GB HDD +32gb Flash Drive) Windows 10 - RED,"₦ 835,000",No old_price,No rating
"Asus VIVOBOOK 14 INTEL CORE I3 12GB RAM 256GB SSD 15"" FHD WINDOWS 11 + MOUSE","₦ 550,000","₦ 820,000",No rating
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 470,000 - ₦ 655,000","₦ 700,000",No rating
Hp SPECTRE 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,"₦ 2,500,000","₦ 2,590,000",No rating
"Asus VivoBook 15 X515JP Intel Core I5 15.6"" 8GB/512 SSD Win 11 - Silver","₦ 699,990","₦ 795,000",No rating
Hp ProBook 11 X360- Intel Pentium 256GB SSD-TC 4GB RAM W10 P +,"₦ 199,999",No old_price,No rating
"Hp Envy 15 X360 13th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard,  Wins 11+Headset","₦ 1,751,820","₦ 1,990,911",2
"Hp Laptop 14s-dq5161nia - 14"" Display - Core™ I5 1235u - 8gb - 512gb Ssd - Freedos","₦ 850,000",No old_price,No rating
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD 14"" TOUCH/BACKLIT KEYBOARD WINS 11","₦ 1,650,000","₦ 1,690,000",No rating
"DELL Latitude 3380 Intel Core I3 8GB RAM, 500GB HDD Windows 10 + Keyboard Flash Light","₦ 490,000","₦ 500,000",No rating
"Hp CHROMEBOOK11, CELERON, 4GB RAM,32GB SSD + 32GBFLASH","₦ 140,000","₦ 150,000",No rating
"DELL CHROMEBOOK 11, 4GB RAM, 16GB SSD + 32GBFLASH","₦ 170,000",No old_price,2
Hp CHROMEBOOK 11 INTEL CELERON 4Gb RAM 32GB WINS 10,"₦ 140,000",No old_price,No rating
"DELL Latitude 7390 Intel Core I5-8GB RAM,256GB SSD, Backlit Keyboard Windows 11 +Mouse","₦ 500,000",No old_price,No rating
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 128GB SSD, INTEL PENTIUM, Windows 10","₦ 190,000",No old_price,No rating
Hp EliteBook 830 G6 TOUCHSCREEN Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 475,000","₦ 778,000",5
"Asus VIVOBOOK 15 INTEL CORE I3 12GB RAM 256GB SSD 15"" FHD WINS 11 + Mouse","₦ 2,350,000","₦ 2,360,000",No rating
Hp Pavilion 15 11th Gen Intel Core I5 512GB SSD 16GB RAM Touchscreen/Backlit Keyboard,"₦ 1,150,000","₦ 1,200,000",No rating
Hp EliteBook 840 G6 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+BAG,"₦ 470,000","₦ 930,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11+ Headset,"₦ 845,800","₦ 880,000",No rating
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,"₦ 1,590,000","₦ 1,690,000",No rating
"Hp CHROMEBOOK 11 , INTEL CELERON, 4GB RAM,16GB EMMC + FLASH","₦ 135,000",No old_price,No rating
"Hp CHROMEBOOK 11,INTEL CELERON,4GB RAM,64GB EMMC WINS 10","₦ 135,000",No old_price,No rating
Hp ProBook 11 X360- TC Intel P 128GB SSD- 4GB RAM W10 P,"₦ 214,999",No old_price,No rating
Hp ProBook 11 X360- Touch Intel Celeron 256GB  4GB RAM Win 10,"₦ 220,000","₦ 452,000",3
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,16GB SSD","₦ 140,000",No old_price,No rating
Hp EliteBook 840 G6 Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 599,000","₦ 799,000",No rating
Hp ENVY 14 X360 13TH GEN INTEL CORE I5 8GB RAM 512GB SSD TOUCH/BACKLIT KEYBOARD FP READER WINS 11+ BAG,"₦ 1,250,000","₦ 1,350,000",No rating
"Hp 15 AMD Quad Core 1TB HDD, 4GB RAM, 32GB Flash, Mouse, USB Light- Webcam, DTS Studio Sound™; Dual Speakers, Wins 10","₦ 835,000",No old_price,3
"Hp ProBook X360 11 Touchscreen Core I5-8GB DDR4, 256GB SSD,Win 10 Pro","₦ 399,000","₦ 400,000",No rating
Hp EliteBook 840 G5 Intel Corei7-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Win11 Pro+pouch Mouse,"₦ 819,990","₦ 950,000",No rating
Hp PROBOOK 440 G10 13th GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINDOWS 11 PRO,"₦ 1,349,500","₦ 1,400,000",No rating
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 540,000","₦ 550,000",4
Hp 15 11th Gen Intel Core I5 12GB RAM/256GB SSD Win 11,"₦ 800,500","₦ 810,000",No rating
Laptop Screen HD Tempered Glass Film for Acer Switch 3 Lapto,"₦ 22,428","₦ 37,792",No rating
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,"₦ 1,800,000","₦ 2,360,000",No rating
DELL Latitude 3450 Core I5 ITB HDD 8GB RAM Wins 10 + Bag,"₦ 550,000",No old_price,No rating
Hp EliteBook 830 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit/ TOUCHSCREEN FP Reader Wins 11 Pro + BAG,"₦ 490,000","₦ 680,000",No rating
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard- Windows 11 Pro + BAG,"₦ 560,000","₦ 640,000",No rating
Hp Stream 11-Intel Celeron 64gb Ssd/4gb Ram+ 32GB Flash Mouse,"₦ 152,000",No old_price,No rating
Hp ProBook 11 X360- TOUCHSCREN- Intel P 128GB HDD 4GB RAM W10,"₦ 199,999",No old_price,No rating
"Hp PAVILION 15 12TH GEN, INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD 15.6"" WINS 11","₦ 1,130,000","₦ 1,190,000",4.5
Hp 15 Touchscreen 12th Gen Intel Core I7 8GB RAM/512GB SSD Intel Iris XE Win 11,"₦ 1,290,900","₦ 1,390,000",5
"Asus NOTEBOOK 15 INTEL CELERON N4020 4GB RAM 256GB SSD 15.6"" HD WINS","₦ 339,600","₦ 390,000",No rating
DELL Latitude 7490 512GB SSD/16GB RAM Intel Core I5 BACKLIGHT KEYBOARD-FP READER-WIN 11PRO+BAG,"₦ 450,000","₦ 880,000",No rating
Hp EliteBook 845 G7 AMD RYZEN 7 PRO - 4750U-16GB RAM/512GB SSD/Backlit Key/FP Reader Win11 Pro +BAG,"₦ 630,000","₦ 800,000",No rating
"Hp 255 G6 AMD Quad Core (4GB RAM,500GB HDD+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light) 15.6-Inch Windows 10 - Black Colour","₦ 599,000",No old_price,3.8
"DELL Latitude 3160 Touch Screen Intel Celeron 4GB RAM, 128ssd  Windows 10 + Keyboard Flash Light","₦ 400,000",No old_price,3.2
"Lenovo IDEAPAD SLIM 3 (2023) INTEL CORE I3 3.6GHZ 256GB SSD 4GB RAM  15.6"" FHD WINDOWS 11","₦ 540,500","₦ 630,800",No rating
Hp  EliteBook 840 G6 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,"₦ 470,000",No old_price,No rating
"Hp Pavilion X2 Intel Atom Detachable TOUCHSCREEN - 32GB SSD- 2GB RAM + 32GB Flash, Mouse, USB Light For Keyboard- Windows 10, 10.1 Inches + Free Pouch","₦ 897,700",No old_price,No rating
"Hp Laptop 240 G9 Core I3 12th Gen 1215u -14"" Hd - Ram 8gb - Ssd 256gb -Win 11pro","₦ 579,000",No old_price,No rating
DELL Latitude 3180 Intel Celeron 128GB SSD 4GB RAM Wins 10pro + Bag,"₦ 190,000","₦ 250,000",4.3
Flexible USB Led Lights For Laptop And Desktop- Night View,"₦ 1,000",No old_price,No rating
"DELL Latitude 3410 14""INTEL Core I3 10th Gen 8GB RAM / 512SSD Keyboard Light Window 11","₦ 420,000",No old_price,No rating
Hp EliteBook 830 G5 TOUCHSCREEN Core I7-32GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 785,000","₦ 800,000",No rating
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,16GB SSD","₦ 135,000",No old_price,No rating
"Hp Pavilion X360 2-in-1 Laptop 14-ek1031nia - Core™ I5 1335U - 512GB SSD - 16GB - 14"" Touch","₦ 1,250,000",No old_price,No rating
Hp EliteBook X360 830 G6 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+ BAG,"₦ 610,000","₦ 765,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,"₦ 820,000","₦ 885,000",5
"Hp Pavilion 15 X360 11th Gen Intel Core™ I5,16GB RAM 1TB SSD, Backlit Keyboard, Wins 10+ Mouse","₦ 1,200,800","₦ 1,239,000",3
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,"₦ 445,000","₦ 450,000",No rating
",For Macbook 15inch NO5115","₦ 17,443","₦ 29,071",No rating
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11","₦ 640,000","₦ 660,000",4
Hp ProBook 11 X360- TOUCH- 256GB SSD/8GB RAM-Intel CORE I5- W11,"₦ 380,000","₦ 700,000",No rating
Flexible USB Led Lights For Laptop And Desktop- Night View,"₦ 1,000",No old_price,No rating
"Hpaay C HP ELITE DRAGONFLY G4 MULTI-TOUCH Core I7 32GB RAM, 1TB SSD","₦ 2,300,000",No old_price,No rating
"Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I3 4.4GHZ 8GB RAM 512GB SSD 15.6""FHD WINDOWS 11","₦ 659,000","₦ 670,500",No rating
"Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash,Mouse, USB Light For Keyboard- Windows 10- Silver","₦ 935,000",No old_price,No rating
"DELL Latitude 3310 Intel®️ Core™️ I5-Quad Core 256GB SSD 8GB RAM 13.3""WIN10 Pro","₦ 858,000","₦ 890,000",No rating
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit,"₦ 560,000","₦ 850,000",4.3
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ USD LED LIGHT & POUCH,"₦ 145,000","₦ 290,000",No rating
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 750,000","₦ 950,000",No rating
"DELL Latitude 7480 14""Intel Core I5 256ssd /8GB RAM Backlit Light WIINDOW 11","₦ 390,000","₦ 600,000",No rating
"Asus VIVOBOOK 14 11TH GEN, INTEL CORE I7 8GB RAM, 256GB SSD 14"" HD WINS 11","₦ 940,900","₦ 965,000",No rating
Tablet 8GB+256GB 10.1 Inch Screen 5G Calling 10-Core,"₦ 191,020","₦ 382,040",No rating
Hp EliteBook 840 G6 TOUCHSCREEN Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader WIN 11 Pro+BAG,"₦ 530,000","₦ 990,000",No rating
Hp NoteBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,"₦ 250,000",No old_price,No rating
"DELL Latitude 3190 2in1 X360 INTEL PENTIUM, Touchscreen 256GB SSD 8GB WIN 11 Pro","₦ 540,000","₦ 600,000",No rating
"Asus Notebook 10th Gen, Intel Core I3 8GB RAM 512GB SSD, 2.1GHz Up To 4.1GHz 15.6"" Wins 11+ Headset","₦ 565,500","₦ 635,000",No rating
Hp EliteBook WIN11 840 G5 Intel Core I5/16GB RAM/512GB SSD+BAG,"₦ 495,000","₦ 690,000",No rating
Hp EliteBook 840 G6 Intel Core I5/16GB RAM/1TB SSD WINDOWS 11PRO+BAG,"₦ 540,000","₦ 550,000",No rating
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11+ Headset,"₦ 827,000",No old_price,No rating
"Apple MacBook Pro 14"" M3 Pro Chip 8GB RAM, 512GB - Silver","₦ 2,800,000",No old_price,No rating
Hp ProBook 11 X360- TOUCH- 256GB SSD/8GB RAM-Intel CORE I5- W11,"₦ 380,000","₦ 530,000",No rating
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 256GB SSD, INTEL PENTIUM, Windows 10","₦ 215,000",No old_price,No rating
Hp EliteBook 830 G6 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,"₦ 535,000","₦ 760,000",No rating
"DELL LATITUDE 5430 12TH GEN, INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 10","₦ 1,350,500","₦ 1,380,000",No rating
